id,type,brand,car_spaces,passengers,antiquity,drive_permission,electric
33058,Van,Nissan,7,7,8,true,false
33059,Tractor,Ford,2,1,2,true,false
33060,Without_carnet,Microcar,2,2,15,false,false
33061,Van,Renault,8,8,9,true,false
33062,Without_carnet,Ligier,1,1,20,false,false
33063,Tractor,John Deere,2,1,4,true,false
33064,Motorbyke,Aprilia,2,2,26,true,false
33065,Without_carnet,Aixam,2,2,22,false,false
33066,Van,Peugeot,7,7,10,true,false
33067,Motorbyke,Harley Davidson,1,1,21,true,true
33068,Lorry,Iveco,3,1,6,true,false
33069,Tractor,Case,2,2,27,true,false
33070,Lorry,Mercedes-Benz,3,2,13,true,false
33071,Motorbyke,Aprilia,1,1,27,true,false
33072,Motorbyke,Derbi,1,1,9,true,false
33073,Without_carnet,Ligier,1,1,30,false,false
33074,Car,Suzuki,3,1,13,true,false
33075,Motorbyke,Aprilia,1,1,19,true,false
33076,Car,Bentley,5,3,5,true,false
33077,Tractor,John Deere,1,1,3,true,false
33078,Van,Renault,7,5,22,true,true
33079,Lorry,Iveco,3,2,3,true,false
33080,Tractor,Deutz,2,1,19,true,false
33081,Tractor,John Deere,2,1,9,true,false
33082,Lorry,Agrale,3,1,4,true,true
33083,Without_carnet,Chatenet,2,2,28,false,false
33084,Without_carnet,Chatenet,2,2,5,false,false
33085,Tractor,Claas,1,1,28,true,false
33086,Tractor,Ford,2,1,10,true,false
33087,Van,Dacia,6,5,18,true,false
33088,Motorbyke,Derbi,2,2,29,true,false
33089,Van,Toyota,5,5,3,true,false
33090,Motorbyke,Yamaha,1,1,21,true,false
33091,Lorry,Agrale,3,1,20,true,false
33092,Tractor,Claas,1,1,25,true,false
33093,Without_carnet,Aixam,2,1,9,false,false
33094,Lorry,Iveco,3,1,16,true,false
33095,Without_carnet,Microcar,2,2,7,false,false
33096,Lorry,Pegaso,3,1,18,true,false
33097,Tractor,John Deere,2,1,21,true,true
33098,Lorry,Agrale,3,2,16,true,false
33099,Motorbyke,Derbi,1,1,25,true,false
33100,Motorbyke,Ducati,1,1,30,true,false
33101,Without_carnet,Microcar,2,1,20,false,false
33102,Tractor,John Deere,1,1,13,true,false
33103,Without_carnet,Aixam,2,2,23,false,false
33104,Car,Lexus,4,3,20,true,false
33105,Without_carnet,Aixam,2,1,14,false,false
33106,Van,Fiat,6,6,21,true,false
33107,Van,Peugeot,6,5,12,true,false
33108,Lorry,Iveco,3,2,18,true,false
33109,Lorry,Volvo,3,2,23,true,false
33110,Car,Pagani,3,3,28,true,false
33111,Van,Seat,8,5,13,true,false
33112,Car,Land Rover,5,3,19,true,false
33113,Without_carnet,Ligier,1,1,27,false,true
33114,Without_carnet,Aixam,1,1,28,false,true
33115,Tractor,Fendt,2,2,26,true,false
33116,Lorry,Pegaso,3,2,24,true,false
33117,Lorry,Agrale,3,2,9,true,false
33118,Lorry,Iveco,3,2,2,true,false
33119,Van,Volkswagen,6,6,0,true,false
33120,Car,Ferrari,2,1,27,true,false
33121,Motorbyke,Kawasaki,2,1,23,true,false
33122,Lorry,Iveco,3,2,18,true,false
33123,Car,Nissan,5,1,19,true,false
33124,Motorbyke,Kawasaki,2,1,24,true,true
33125,Without_carnet,Aixam,1,1,21,false,false
33126,Van,Citroen,8,8,19,true,false
33127,Car,Chevrolet,5,1,23,true,true
33128,Lorry,Pegaso,3,3,15,true,true
33129,Car,Aston Martin,4,4,6,true,false
33130,Tractor,New Holland,1,1,8,true,false
33131,Motorbyke,Ducati,1,1,16,true,false
33132,Without_carnet,Chatenet,2,1,12,false,false
33133,Lorry,Iveco,3,3,16,true,false
33134,Van,Nissan,5,5,29,true,false
33135,Van,Peugeot,7,7,5,true,false
33136,Car,Koenigsegg,2,2,17,true,false
33137,Without_carnet,Chatenet,2,2,1,false,false
33138,Tractor,Fendt,1,1,1,true,false
33139,Tractor,Fendt,2,1,18,true,false
33140,Motorbyke,Derbi,1,1,5,true,false
33141,Lorry,Volvo,3,3,14,true,false
33142,Motorbyke,Vespa,1,1,17,true,false
33143,Without_carnet,Microcar,2,2,3,false,false
33144,Car,Saab,4,2,10,true,false
33145,Lorry,Pegaso,3,1,21,true,false
33146,Lorry,Volvo,3,3,1,true,true
33147,Van,Ford,7,7,24,true,false
33148,Motorbyke,Vespa,2,1,18,true,false
33149,Van,Iveco,8,6,13,true,false
33150,Lorry,Pegaso,3,3,16,true,false
33151,Motorbyke,Ducati,2,1,20,true,true
33152,Car,Mazda,3,2,0,true,false
33153,Car,Aston Martin,3,2,18,true,false
33154,Van,Citroen,8,6,0,true,false
33155,Car,Koenigsegg,2,2,10,true,false
33156,Tractor,New Holland,1,1,11,true,false
33157,Car,Bugatti,5,5,10,true,false
33158,Without_carnet,Microcar,2,2,8,false,false
33159,Without_carnet,Aixam,2,1,30,false,false
33160,Van,Seat,5,5,3,true,false
33161,Van,Peugeot,8,5,24,true,false
33162,Van,Nissan,6,5,28,true,false
33163,Car,Ferrari,4,4,24,true,false
33164,Motorbyke,Aprilia,1,1,2,true,false
33165,Without_carnet,Chatenet,1,1,30,false,false
33166,Motorbyke,Derbi,2,1,4,true,false
33167,Lorry,Mercedes-Benz,3,2,7,true,false
33168,Car,Mini,4,2,11,true,false
33169,Tractor,Fendt,1,1,24,true,false
33170,Motorbyke,Yamaha,1,1,7,true,false
33171,Van,Ford,8,6,30,true,false
33172,Without_carnet,Microcar,2,2,7,false,false
33173,Lorry,Agrale,3,2,17,true,false
33174,Car,Subaru,4,4,14,true,false
33175,Lorry,Pegaso,3,1,17,true,false
33176,Car,Acura,5,2,30,true,false
33177,Tractor,Massey Ferguson,2,2,16,true,false
33178,Without_carnet,Aixam,2,1,4,false,false
33179,Motorbyke,Kawasaki,2,2,8,true,false
33180,Lorry,Volvo,3,2,22,true,false
33181,Car,Cadillac,5,4,28,true,false
33182,Motorbyke,Aprilia,2,1,2,true,false
33183,Van,Peugeot,7,6,20,true,false
33184,Van,Toyota,8,8,13,true,false
33185,Van,Peugeot,7,5,16,true,false
33186,Lorry,Mercedes-Benz,3,3,9,true,false
33187,Tractor,Claas,1,1,24,true,false
33188,Lorry,Volvo,3,1,17,true,false
33189,Tractor,Lanz Bulldog,1,1,6,true,false
33190,Tractor,Fendt,1,1,30,true,false
33191,Lorry,Iveco,3,1,17,true,false
33192,Tractor,New Holland,1,1,6,true,false
33193,Lorry,Mercedes-Benz,3,3,18,true,true
33194,Motorbyke,Aprilia,1,1,5,true,false
33195,Motorbyke,Aprilia,2,2,28,true,false
33196,Car,Land Rover,4,2,20,true,false
33197,Van,Peugeot,8,8,8,true,false
33198,Lorry,Agrale,3,1,14,true,false
33199,Van,Nissan,5,5,3,true,false
33200,Motorbyke,Yamaha,2,2,23,true,false
33201,Van,Seat,6,6,18,true,false
33202,Tractor,New Holland,2,1,26,true,false
33203,Van,Citroen,6,5,21,true,false
33204,Van,Opel,6,6,0,true,false
33205,Motorbyke,Yamaha,1,1,27,true,false
33206,Tractor,Massey Ferguson,1,1,3,true,false
33207,Without_carnet,Chatenet,1,1,7,false,false
33208,Lorry,Pegaso,3,2,26,true,false
33209,Tractor,John Deere,1,1,19,true,false
33210,Lorry,Pegaso,3,1,11,true,true
33211,Tractor,Lanz Bulldog,2,1,1,true,false
33212,Car,Jeep,2,2,17,true,false
33213,Motorbyke,KTM,1,1,0,true,false
33214,Motorbyke,Ducati,2,2,14,true,false
33215,Van,Citroen,7,5,4,true,true
33216,Without_carnet,Microcar,1,1,9,false,false
33217,Car,Jaguar,4,2,1,true,false
33218,Lorry,Volvo,3,2,9,true,false
33219,Car,Infiniti,3,1,16,true,false
33220,Lorry,Volvo,3,3,10,true,true
33221,Lorry,Iveco,3,2,21,true,false
33222,Lorry,Volvo,3,3,22,true,true
33223,Motorbyke,Kawasaki,2,2,16,true,false
33224,Van,Peugeot,8,7,6,true,false
33225,Van,Dacia,8,7,25,true,false
33226,Car,Alfa Romeo,2,2,30,true,true
33227,Tractor,Lanz Bulldog,2,1,0,true,false
33228,Motorbyke,Ducati,2,1,18,true,false
33229,Van,Citroen,7,7,30,true,false
33230,Lorry,Agrale,3,3,4,true,false
33231,Tractor,Deutz,1,1,17,true,true
33232,Without_carnet,Microcar,1,1,2,false,true
33233,Van,Toyota,7,7,21,true,false
33234,Lorry,Mercedes-Benz,3,3,18,true,false
33235,Car,Chevrolet,5,1,21,true,false
33236,Van,Nissan,7,6,0,true,false
33237,Without_carnet,Ligier,2,2,13,false,false
33238,Car,Lexus,3,3,21,true,false
33239,Tractor,Fendt,1,1,24,true,false
33240,Car,KIA,2,2,12,true,false
33241,Van,Renault,7,6,0,true,false
33242,Car,Ferrari,5,2,21,true,false
33243,Van,Volkswagen,8,5,21,true,false
33244,Motorbyke,Yamaha,1,1,1,true,false
33245,Car,Ford,5,4,29,true,false
33246,Motorbyke,Ducati,2,2,20,true,false
33247,Tractor,Fendt,2,2,5,true,false
33248,Lorry,Mercedes-Benz,3,1,21,true,false
33249,Tractor,Fendt,2,1,4,true,false
33250,Van,Mercedes-Benz,8,6,19,true,true
33251,Motorbyke,Ducati,1,1,19,true,false
33252,Car,Hyunday,3,2,21,true,false
33253,Tractor,John Deere,2,1,22,true,false
33254,Motorbyke,Aprilia,1,1,29,true,false
33255,Van,Volkswagen,6,6,22,true,false
33256,Van,Nissan,6,5,27,true,false
33257,Without_carnet,Chatenet,2,2,16,false,false
33258,Tractor,Fendt,2,2,2,true,false
33259,Tractor,Case,2,2,3,true,false
33260,Motorbyke,Ducati,2,1,16,true,false
33261,Tractor,Lanz Bulldog,1,1,8,true,false
33262,Motorbyke,Ducati,1,1,28,true,true
33263,Without_carnet,Ligier,1,1,20,false,false
33264,Car,Opel,3,3,17,true,false
33265,Van,Dacia,5,5,19,true,false
33266,Motorbyke,Aprilia,1,1,20,true,true
33267,Van,Ford,8,5,8,true,true
33268,Car,Mazda,3,1,28,true,false
33269,Motorbyke,Derbi,2,2,23,true,false
33270,Tractor,Deutz,2,1,15,true,false
33271,Motorbyke,Ducati,2,1,5,true,false
33272,Tractor,Claas,2,1,7,true,true
33273,Van,Seat,6,5,24,true,false
33274,Without_carnet,Chatenet,1,1,12,false,false
33275,Car,Jeep,3,2,10,true,false
33276,Without_carnet,Aixam,2,1,19,false,false
33277,Lorry,Agrale,3,2,20,true,false
33278,Van,Dacia,8,8,3,true,false
33279,Without_carnet,Aixam,2,2,10,false,false
33280,Lorry,Iveco,3,3,13,true,false
33281,Without_carnet,Ligier,2,2,6,false,false
33282,Car,Bentley,3,2,3,true,false
33283,Tractor,Valtra,1,1,4,true,false
33284,Lorry,Iveco,3,2,22,true,false
33285,Without_carnet,Aixam,1,1,24,false,false
33286,Lorry,Iveco,3,2,28,true,false
33287,Tractor,Case,2,2,12,true,false
33288,Lorry,Iveco,3,2,28,true,false
33289,Without_carnet,Microcar,1,1,15,false,true
33290,Motorbyke,Derbi,2,2,5,true,false
33291,Tractor,Deutz,1,1,14,true,false
33292,Lorry,Agrale,3,2,15,true,false
33293,Without_carnet,Microcar,2,1,30,false,false
33294,Lorry,Mercedes-Benz,3,2,2,true,true
33295,Without_carnet,Ligier,2,2,27,false,true
33296,Lorry,Agrale,3,3,15,true,false
33297,Tractor,John Deere,2,1,27,true,false
33298,Car,KIA,4,3,28,true,false
33299,Tractor,Case,2,1,7,true,false
33300,Car,Toyota,5,2,2,true,false
33301,Van,Mercedes-Benz,7,6,20,true,true
33302,Car,McLaren,2,1,18,true,false
33303,Lorry,Agrale,3,2,25,true,false
33304,Van,Renault,8,6,1,true,false
33305,Car,Pagani,4,2,0,true,false
33306,Car,Audi,2,2,1,true,false
33307,Car,Bentley,5,3,5,true,false
33308,Lorry,Iveco,3,3,0,true,true
33309,Lorry,Iveco,3,3,8,true,false
33310,Motorbyke,Derbi,2,2,26,true,false
33311,Lorry,Mercedes-Benz,3,2,19,true,false
33312,Van,Nissan,7,6,22,true,false
33313,Lorry,Volvo,3,1,3,true,true
33314,Without_carnet,Ligier,1,1,12,false,false
33315,Car,Lexus,3,3,14,true,false
33316,Tractor,Massey Ferguson,1,1,12,true,false
33317,Without_carnet,Microcar,1,1,0,false,false
33318,Motorbyke,KTM,2,1,15,true,false
33319,Lorry,Iveco,3,2,30,true,false
33320,Tractor,Deutz,1,1,28,true,false
33321,Lorry,Volvo,3,3,16,true,false
33322,Motorbyke,Derbi,1,1,8,true,false
33323,Motorbyke,KTM,1,1,14,true,false
33324,Motorbyke,Harley Davidson,1,1,1,true,true
33325,Van,Volkswagen,7,6,28,true,false
33326,Lorry,Pegaso,3,2,1,true,true
33327,Tractor,Fendt,2,1,14,true,false
33328,Lorry,Mercedes-Benz,3,1,14,true,false
33329,Motorbyke,Aprilia,2,1,11,true,false
33330,Motorbyke,Aprilia,2,1,4,true,false
33331,Car,Jeep,2,2,16,true,false
33332,Tractor,John Deere,1,1,8,true,false
33333,Without_carnet,Ligier,2,2,24,false,false
33334,Car,Infiniti,5,2,0,true,false
33335,Car,Honda,4,1,19,true,false
33336,Lorry,Pegaso,3,3,17,true,true
33337,Without_carnet,Chatenet,2,1,22,false,false
33338,Van,Nissan,7,6,11,true,false
33339,Van,Iveco,8,7,22,true,false
33340,Lorry,Volvo,3,2,14,true,false
33341,Van,Ford,5,5,1,true,false
33342,Lorry,Iveco,3,2,13,true,false
33343,Van,Ford,6,6,22,true,false
33344,Car,Lexus,5,5,18,true,false
33345,Car,Mercedes-Benz,2,1,21,true,false
33346,Van,Toyota,8,7,12,true,false
33347,Van,Renault,8,8,24,true,false
33348,Lorry,Agrale,3,3,21,true,true
33349,Lorry,Pegaso,3,3,13,true,false
33350,Van,Citroen,6,5,12,true,false
33351,Lorry,Pegaso,3,3,24,true,false
33352,Motorbyke,Derbi,1,1,0,true,false
33353,Car,Volkswagen,5,5,7,true,false
33354,Van,Volkswagen,8,6,6,true,false
33355,Van,Mercedes-Benz,8,7,23,true,false
33356,Tractor,Case,2,1,13,true,false
33357,Car,Koenigsegg,3,3,8,true,false
33358,Tractor,John Deere,2,1,26,true,true
33359,Lorry,Volvo,3,3,8,true,false
33360,Car,KIA,4,1,28,true,false
33361,Without_carnet,Chatenet,2,1,12,false,false
33362,Tractor,Massey Ferguson,2,1,0,true,false
33363,Tractor,Fendt,2,1,24,true,false
33364,Tractor,Ford,1,1,6,true,false
33365,Car,Honda,5,5,0,true,false
33366,Motorbyke,Yamaha,1,1,23,true,false
33367,Motorbyke,Aprilia,1,1,25,true,false
33368,Without_carnet,Microcar,1,1,5,false,false
33369,Van,Iveco,8,6,7,true,false
33370,Without_carnet,Ligier,2,2,1,false,false
33371,Tractor,Case,1,1,17,true,true
33372,Lorry,Mercedes-Benz,3,1,7,true,false
33373,Lorry,Iveco,3,2,20,true,false
33374,Motorbyke,Yamaha,2,2,10,true,false
33375,Van,Nissan,6,6,8,true,false
33376,Van,Volkswagen,5,5,29,true,false
33377,Without_carnet,Chatenet,2,2,16,false,false
33378,Without_carnet,Aixam,1,1,27,false,false
33379,Without_carnet,Aixam,1,1,5,false,false
33380,Tractor,Lanz Bulldog,2,1,17,true,true
33381,Car,Toyota,3,3,16,true,false
33382,Without_carnet,Ligier,1,1,4,false,false
33383,Van,Renault,8,6,17,true,false
33384,Car,KIA,5,2,1,true,false
33385,Car,Porsche,2,1,24,true,false
33386,Without_carnet,Ligier,2,1,15,false,true
33387,Car,Jeep,2,1,5,true,false
33388,Motorbyke,Harley Davidson,1,1,5,true,false
33389,Tractor,Valtra,2,2,2,true,false
33390,Car,Porsche,3,1,25,true,false
33391,Lorry,Volvo,3,3,15,true,false
33392,Van,Dacia,5,5,20,true,false
33393,Motorbyke,Aprilia,2,1,14,true,false
33394,Lorry,Agrale,3,2,15,true,false
33395,Motorbyke,KTM,2,2,6,true,false
33396,Tractor,New Holland,2,2,13,true,false
33397,Van,Seat,6,5,27,true,false
33398,Car,Mini,2,1,20,true,true
33399,Tractor,Ford,1,1,12,true,false
33400,Tractor,Deutz,1,1,21,true,false
33401,Without_carnet,Ligier,2,2,15,false,false
33402,Lorry,Iveco,3,1,2,true,false
33403,Motorbyke,Ducati,2,2,27,true,true
33404,Motorbyke,Harley Davidson,1,1,0,true,false
33405,Van,Volkswagen,6,6,7,true,false
33406,Tractor,Fendt,1,1,6,true,false
33407,Van,Mercedes-Benz,8,6,22,true,false
33408,Lorry,Pegaso,3,1,20,true,false
33409,Van,Peugeot,5,5,0,true,false
33410,Tractor,John Deere,2,2,20,true,false
33411,Without_carnet,Microcar,1,1,11,false,false
33412,Tractor,New Holland,1,1,29,true,false
33413,Motorbyke,Harley Davidson,1,1,4,true,false
33414,Tractor,Case,2,2,4,true,false
33415,Without_carnet,Microcar,2,2,15,false,false
33416,Van,Dacia,7,7,10,true,false
33417,Without_carnet,Microcar,2,1,19,false,false
33418,Lorry,Pegaso,3,3,19,true,false
33419,Van,Citroen,8,5,29,true,false
33420,Lorry,Mercedes-Benz,3,1,18,true,false
33421,Lorry,Agrale,3,1,10,true,false
33422,Motorbyke,Kawasaki,1,1,2,true,false
33423,Motorbyke,KTM,2,1,13,true,false
33424,Car,Koenigsegg,3,3,0,true,false
33425,Van,Volkswagen,8,5,30,true,false
33426,Lorry,Volvo,3,3,21,true,false
33427,Van,Opel,7,6,16,true,false
33428,Van,Peugeot,6,6,25,true,false
33429,Car,Ferrari,5,2,18,true,false
33430,Lorry,Volvo,3,2,11,true,false
33431,Van,Opel,8,5,12,true,false
33432,Motorbyke,Aprilia,2,1,6,true,true
33433,Car,Acura,3,3,1,true,false
33434,Without_carnet,Microcar,2,1,27,false,false
33435,Tractor,John Deere,2,1,11,true,false
33436,Car,Ford,2,2,15,true,false
33437,Motorbyke,Kawasaki,1,1,7,true,false
33438,Car,Volkswagen,5,1,25,true,false
33439,Van,Ford,7,5,14,true,false
33440,Without_carnet,Aixam,2,2,2,false,false
33441,Motorbyke,Ducati,1,1,7,true,false
33442,Without_carnet,Chatenet,1,1,16,false,false
33443,Motorbyke,Ducati,1,1,14,true,false
33444,Van,Fiat,5,5,4,true,false
33445,Van,Toyota,5,5,22,true,false
33446,Van,Renault,7,5,19,true,false
33447,Van,Toyota,7,7,17,true,false
33448,Tractor,Fendt,1,1,17,true,false
33449,Tractor,Claas,2,2,15,true,false
33450,Without_carnet,Ligier,2,1,5,false,false
33451,Lorry,Volvo,3,2,10,true,false
33452,Tractor,Massey Ferguson,2,1,7,true,false
33453,Without_carnet,Chatenet,1,1,19,false,false
33454,Van,Opel,5,5,24,true,false
33455,Without_carnet,Ligier,1,1,20,false,false
33456,Without_carnet,Ligier,2,1,7,false,true
33457,Car,Citroen,4,4,23,true,false
33458,Tractor,Deutz,1,1,19,true,false
33459,Car,Bentley,5,1,15,true,false
33460,Van,Renault,6,5,13,true,true
33461,Motorbyke,Kawasaki,1,1,9,true,false
33462,Car,Rolls Royce,2,1,25,true,false
33463,Car,Mercedes-Benz,5,2,24,true,false
33464,Lorry,Pegaso,3,3,23,true,false
33465,Van,Nissan,7,5,2,true,true
33466,Motorbyke,Yamaha,1,1,21,true,false
33467,Motorbyke,Harley Davidson,2,2,30,true,false
33468,Lorry,Volvo,3,1,30,true,false
33469,Van,Renault,5,5,11,true,true
33470,Motorbyke,Aprilia,1,1,17,true,true
33471,Van,Dacia,7,5,24,true,false
33472,Lorry,Iveco,3,1,11,true,false
33473,Without_carnet,Chatenet,1,1,9,false,false
33474,Tractor,Case,2,1,2,true,false
33475,Without_carnet,Microcar,1,1,10,false,true
33476,Car,Chevrolet,3,2,22,true,false
33477,Motorbyke,Ducati,1,1,29,true,false
33478,Lorry,Iveco,3,2,7,true,false
33479,Tractor,Ford,1,1,18,true,false
33480,Lorry,Pegaso,3,1,14,true,false
33481,Motorbyke,Ducati,2,2,17,true,false
33482,Tractor,Case,1,1,17,true,true
33483,Without_carnet,Chatenet,1,1,15,false,false
33484,Van,Opel,6,5,11,true,false
33485,Car,Lamborgini,5,3,12,true,false
33486,Tractor,Massey Ferguson,2,1,0,true,false
33487,Car,Aston Martin,3,2,11,true,false
33488,Tractor,Claas,1,1,3,true,false
33489,Tractor,Deutz,1,1,7,true,false
33490,Tractor,Ford,1,1,24,true,false
33491,Lorry,Pegaso,3,2,29,true,false
33492,Car,Ferrari,4,2,10,true,false
33493,Tractor,Fendt,1,1,15,true,false
33494,Van,Volkswagen,8,8,1,true,false
33495,Tractor,Ford,2,2,13,true,false
33496,Motorbyke,Yamaha,2,2,29,true,false
33497,Without_carnet,Aixam,1,1,5,false,false
33498,Lorry,Mercedes-Benz,3,3,3,true,false
33499,Lorry,Volvo,3,3,22,true,false
33500,Tractor,John Deere,2,2,1,true,false
33501,Car,Alfa Romeo,5,5,27,true,false
33502,Van,Citroen,6,5,6,true,false
33503,Motorbyke,Kawasaki,1,1,2,true,false
33504,Car,Jeep,4,2,20,true,false
33505,Car,Pagani,4,3,17,true,false
33506,Van,Renault,8,8,21,true,false
33507,Van,Ford,7,5,21,true,false
33508,Van,Seat,7,6,6,true,false
33509,Van,Iveco,8,6,17,true,false
33510,Car,Ford,5,3,13,true,false
33511,Motorbyke,Yamaha,2,2,27,true,false
33512,Lorry,Pegaso,3,1,29,true,false
33513,Without_carnet,Chatenet,1,1,4,false,false
33514,Car,Aston Martin,5,5,8,true,false
33515,Car,Nissan,2,1,2,true,true
33516,Motorbyke,Yamaha,2,2,22,true,false
33517,Tractor,Deutz,1,1,12,true,true
33518,Van,Iveco,8,7,7,true,false
33519,Van,Opel,6,6,6,true,false
33520,Without_carnet,Aixam,1,1,29,false,false
33521,Car,Peugeot,4,4,28,true,true
33522,Without_carnet,Ligier,1,1,12,false,false
33523,Car,Volkswagen,5,5,7,true,false
33524,Car,Mini,4,1,19,true,false
33525,Without_carnet,Ligier,2,2,3,false,false
33526,Tractor,Deutz,2,1,2,true,false
33527,Motorbyke,Harley Davidson,1,1,16,true,false
33528,Motorbyke,Vespa,2,2,30,true,true
33529,Tractor,Ford,1,1,29,true,false
33530,Motorbyke,Vespa,1,1,14,true,true
33531,Car,Lexus,5,3,29,true,false
33532,Motorbyke,Derbi,1,1,13,true,false
33533,Without_carnet,Chatenet,1,1,20,false,false
33534,Tractor,John Deere,1,1,4,true,false
33535,Van,Peugeot,7,6,0,true,false
33536,Car,Dodge,3,2,23,true,false
33537,Van,Opel,5,5,11,true,true
33538,Lorry,Mercedes-Benz,3,3,26,true,false
33539,Lorry,Iveco,3,2,24,true,false
33540,Tractor,New Holland,2,1,9,true,false
33541,Tractor,Fendt,2,2,28,true,false
33542,Lorry,Mercedes-Benz,3,3,26,true,false
33543,Lorry,Mercedes-Benz,3,3,27,true,false
33544,Tractor,John Deere,2,2,5,true,false
33545,Car,Saab,2,1,20,true,false
33546,Tractor,Fendt,1,1,8,true,false
33547,Motorbyke,Yamaha,1,1,24,true,true
33548,Car,Audi,5,3,28,true,false
33549,Motorbyke,Derbi,1,1,11,true,false
33550,Tractor,Massey Ferguson,1,1,29,true,false
33551,Lorry,Volvo,3,2,13,true,false
33552,Tractor,Deutz,2,1,9,true,false
33553,Tractor,Deutz,1,1,14,true,false
33554,Tractor,Deutz,2,1,9,true,false
33555,Motorbyke,Harley Davidson,1,1,16,true,false
33556,Without_carnet,Ligier,1,1,18,false,false
33557,Tractor,Fendt,1,1,29,true,false
33558,Van,Nissan,7,7,7,true,false
33559,Car,Hyunday,3,3,13,true,false
33560,Van,Renault,6,6,26,true,false
33561,Without_carnet,Chatenet,1,1,2,false,false
33562,Lorry,Pegaso,3,1,16,true,false
33563,Lorry,Mercedes-Benz,3,2,9,true,false
33564,Van,Fiat,6,6,29,true,true
33565,Van,Peugeot,8,8,27,true,false
33566,Lorry,Mercedes-Benz,3,3,4,true,false
33567,Van,Volkswagen,8,5,14,true,false
33568,Motorbyke,Aprilia,2,1,10,true,false
33569,Car,Cadillac,3,3,30,true,false
33570,Van,Iveco,8,5,16,true,false
33571,Car,Dodge,3,1,26,true,false
33572,Van,Toyota,6,6,26,true,false
33573,Tractor,Lanz Bulldog,2,2,10,true,true
33574,Motorbyke,Yamaha,2,1,27,true,false
33575,Tractor,Valtra,1,1,5,true,false
33576,Car,Tesla,2,2,18,true,false
33577,Motorbyke,Yamaha,2,1,17,true,false
33578,Without_carnet,Microcar,2,2,9,false,false
33579,Car,Mitsubishi,3,1,16,true,false
33580,Tractor,Fendt,1,1,22,true,false
33581,Lorry,Pegaso,3,1,9,true,false
33582,Motorbyke,Yamaha,1,1,14,true,false
33583,Van,Peugeot,5,5,30,true,false
33584,Car,Maserati,5,3,6,true,false
33585,Lorry,Volvo,3,3,1,true,false
33586,Lorry,Pegaso,3,2,25,true,false
33587,Lorry,Agrale,3,3,3,true,false
33588,Car,Chevrolet,2,1,5,true,false
33589,Lorry,Agrale,3,1,29,true,false
33590,Motorbyke,Harley Davidson,2,2,30,true,false
33591,Without_carnet,Aixam,1,1,19,false,false
33592,Motorbyke,Kawasaki,2,2,23,true,false
33593,Car,KIA,4,1,15,true,false
33594,Without_carnet,Aixam,1,1,3,false,false
33595,Car,Citroen,4,3,3,true,false
33596,Motorbyke,Yamaha,2,1,18,true,false
33597,Lorry,Mercedes-Benz,3,2,17,true,false
33598,Car,Bugatti,2,1,30,true,false
33599,Without_carnet,Aixam,1,1,17,false,false
33600,Lorry,Iveco,3,3,1,true,false
33601,Motorbyke,Harley Davidson,1,1,29,true,true
33602,Car,Aston Martin,5,4,25,true,false
33603,Car,Audi,5,5,24,true,false
33604,Van,Opel,8,7,4,true,false
33605,Van,Toyota,6,5,23,true,false
33606,Without_carnet,Microcar,2,1,22,false,false
33607,Without_carnet,Aixam,1,1,18,false,true
33608,Van,Fiat,8,7,18,true,false
33609,Without_carnet,Chatenet,1,1,0,false,false
33610,Tractor,Ford,2,2,23,true,false
33611,Car,Mercedes-Benz,2,2,28,true,false
33612,Car,Jaguar,4,3,6,true,false
33613,Tractor,John Deere,1,1,7,true,false
