id,type,brand,car_spaces,passengers,antiquity,drive_permission,electric
2999,Car,Pagani,5,5,14,1,0
3000,Without_carnet,Microcar,2,1,12,0,1
3001,Motorbyke,Aprilia,2,1,21,1,0
3002,Tractor,Massey Ferguson,1,1,10,1,0
3003,Without_carnet,Microcar,2,1,16,0,0
3004,Van,Peugeot,7,5,4,1,0
3005,Motorbyke,Yamaha,2,2,26,1,0
3006,Motorbyke,Vespa,2,1,20,1,0
3007,Lorry,Volvo,3,2,23,1,0
3008,Tractor,Case,1,1,24,1,0
3009,Tractor,Lanz Bulldog,1,1,9,1,0
3010,Lorry,Volvo,3,3,9,1,0
3011,Car,Lamborgini,5,4,27,1,0
3012,Motorbyke,Aprilia,1,1,13,1,0
3013,Car,Renault,5,5,26,1,0
3014,Van,Renault,6,6,14,1,0
3015,Lorry,Agrale,3,1,8,1,0
3016,Car,Cadillac,3,2,9,1,0
3017,Van,Renault,6,5,12,1,1
3018,Van,Seat,5,5,28,1,0
3019,Without_carnet,Aixam,2,2,7,0,0
3020,Car,Alfa Romeo,4,3,21,1,0
3021,Van,Fiat,5,5,20,1,0
3022,Van,Fiat,7,5,30,1,0
3023,Car,Audi,2,1,30,1,0
3024,Tractor,Deutz,2,1,16,1,0
3025,Without_carnet,Chatenet,1,1,9,0,0
3026,Van,Peugeot,8,8,11,1,0
3027,Without_carnet,Chatenet,2,2,2,0,0
3028,Lorry,Mercedes-Benz,3,2,15,1,0
3029,Without_carnet,Chatenet,1,1,25,0,1
3030,Car,Subaru,5,2,30,1,0
3031,Motorbyke,Vespa,2,1,22,1,0
3032,Lorry,Pegaso,3,2,25,1,0
3033,Lorry,Pegaso,3,2,14,1,0
3034,Without_carnet,Ligier,1,1,22,0,0
3035,Tractor,Deutz,1,1,8,1,0
3036,Van,Peugeot,5,5,22,1,0
3037,Lorry,Iveco,3,1,15,1,0
3038,Motorbyke,Harley Davidson,1,1,11,1,1
3039,Motorbyke,Aprilia,1,1,13,1,0
3040,Without_carnet,Aixam,1,1,6,0,1
3041,Without_carnet,Microcar,2,2,13,0,0
3042,Without_carnet,Ligier,2,1,0,0,0
3043,Van,Fiat,7,7,27,1,0
3044,Motorbyke,Vespa,2,1,15,1,0
3045,Lorry,Pegaso,3,1,7,1,0
3046,Motorbyke,Aprilia,2,1,17,1,0
3047,Car,McLaren,5,4,6,1,1
3048,Car,Tesla,4,3,24,1,0
3049,Car,Cadillac,5,1,3,1,0
3050,Lorry,Pegaso,3,3,6,1,0
3051,Motorbyke,Ducati,2,1,30,1,0
3052,Van,Fiat,7,5,5,1,0
3053,Lorry,Iveco,3,1,8,1,0
3054,Lorry,Mercedes-Benz,3,3,27,1,0
3055,Car,Rolls Royce,4,1,28,1,0
3056,Tractor,Case,1,1,0,1,0
3057,Lorry,Agrale,3,3,24,1,0
3058,Lorry,Mercedes-Benz,3,1,26,1,0
3059,Lorry,Agrale,3,1,14,1,0
3060,Van,Nissan,6,6,21,1,0
3061,Car,Renault,4,1,7,1,0
3062,Tractor,Fendt,2,2,26,1,0
3063,Tractor,Valtra,1,1,24,1,1
3064,Van,Ford,5,5,17,1,0
3065,Car,Lamborgini,2,2,2,1,0
3066,Lorry,Agrale,3,1,14,1,0
3067,Lorry,Mercedes-Benz,3,3,29,1,0
3068,Without_carnet,Microcar,2,1,8,0,0
3069,Motorbyke,Yamaha,1,1,30,1,0
3070,Without_carnet,Aixam,2,2,19,0,0
3071,Without_carnet,Chatenet,2,1,9,0,0
3072,Tractor,Claas,1,1,17,1,0
3073,Motorbyke,Yamaha,2,1,12,1,0
3074,Car,Fiat,5,1,20,1,0
3075,Without_carnet,Chatenet,2,2,28,0,0
3076,Lorry,Mercedes-Benz,3,1,18,1,0
3077,Tractor,Lanz Bulldog,1,1,24,1,0
3078,Tractor,Claas,1,1,2,1,1
3079,Van,Volkswagen,7,7,29,1,0
3080,Van,Volkswagen,6,5,17,1,0
3081,Without_carnet,Ligier,2,2,17,0,1
3082,Without_carnet,Microcar,2,2,6,0,1
3083,Car,Jeep,3,1,19,1,1
3084,Motorbyke,Ducati,2,2,29,1,1
3085,Van,Mercedes-Benz,5,5,5,1,0
3086,Lorry,Agrale,3,2,1,1,0
3087,Van,Mercedes-Benz,8,5,18,1,0
3088,Lorry,Iveco,3,3,3,1,0
3089,Tractor,Lanz Bulldog,2,2,9,1,0
3090,Without_carnet,Microcar,2,1,10,0,0
3091,Motorbyke,Aprilia,2,2,26,1,0
3092,Motorbyke,Ducati,1,1,12,1,0
3093,Van,Citroen,5,5,16,1,0
3094,Motorbyke,Harley Davidson,2,2,14,1,0
3095,Van,Peugeot,8,5,22,1,0
3096,Van,Iveco,6,5,19,1,0
3097,Tractor,Ford,1,1,29,1,0
3098,Van,Volkswagen,5,5,24,1,0
3099,Lorry,Volvo,3,3,15,1,0
3100,Van,Ford,6,6,11,1,0
3101,Car,BMW,3,2,26,1,1
3102,Lorry,Pegaso,3,2,16,1,0
3103,Lorry,Mercedes-Benz,3,3,17,1,0
3104,Van,Peugeot,6,5,13,1,0
3105,Tractor,Massey Ferguson,2,2,27,1,0
3106,Motorbyke,Kawasaki,2,2,8,1,0
3107,Car,Land Rover,3,3,17,1,0
3108,Car,Opel,2,1,10,1,0
3109,Van,Iveco,8,7,3,1,1
3110,Lorry,Mercedes-Benz,3,3,27,1,0
3111,Car,Hyunday,5,3,24,1,0
3112,Van,Ford,8,5,16,1,0
3113,Lorry,Mercedes-Benz,3,2,14,1,0
3114,Motorbyke,Ducati,2,2,13,1,0
3115,Car,Chrysler,2,2,22,1,0
3116,Tractor,Lanz Bulldog,1,1,7,1,0
3117,Van,Ford,5,5,7,1,0
3118,Lorry,Volvo,3,1,10,1,0
3119,Tractor,Valtra,2,2,23,1,0
3120,Motorbyke,KTM,1,1,27,1,0
3121,Van,Seat,8,6,13,1,0
3122,Motorbyke,Yamaha,2,1,30,1,0
3123,Car,Mazda,5,3,13,1,0
3124,Motorbyke,Ducati,1,1,26,1,0
3125,Without_carnet,Chatenet,1,1,26,0,0
3126,Lorry,Iveco,3,3,7,1,0
3127,Van,Seat,6,5,16,1,0
3128,Lorry,Volvo,3,3,19,1,0
3129,Lorry,Mercedes-Benz,3,3,10,1,0
3130,Tractor,Fendt,1,1,11,1,0
3131,Tractor,Valtra,1,1,6,1,0
3132,Van,Volkswagen,5,5,18,1,0
3133,Car,BMW,4,2,29,1,0
3134,Tractor,New Holland,1,1,22,1,0
3135,Motorbyke,Yamaha,1,1,1,1,0
3136,Motorbyke,Ducati,1,1,22,1,0
3137,Lorry,Mercedes-Benz,3,1,15,1,0
3138,Car,Citroen,5,2,17,1,0
3139,Motorbyke,Aprilia,1,1,17,1,0
3140,Car,Acura,3,2,4,1,0
3141,Lorry,Agrale,3,1,21,1,0
3142,Motorbyke,KTM,2,2,30,1,1
3143,Van,Ford,5,5,30,1,0
3144,Car,Maserati,3,1,28,1,1
3145,Motorbyke,Derbi,1,1,12,1,0
3146,Motorbyke,Vespa,1,1,0,1,0
3147,Car,Citroen,3,3,0,1,0
3148,Tractor,Claas,1,1,6,1,0
3149,Car,Suzuki,4,3,20,1,0
3150,Lorry,Iveco,3,2,27,1,0
3151,Car,Opel,4,1,6,1,0
3152,Motorbyke,Vespa,1,1,22,1,0
3153,Lorry,Iveco,3,1,14,1,0
3154,Without_carnet,Chatenet,1,1,25,0,0
3155,Without_carnet,Ligier,1,1,0,0,0
3156,Motorbyke,Derbi,1,1,2,1,0
3157,Tractor,Deutz,2,2,6,1,0
3158,Motorbyke,Vespa,2,2,23,1,1
3159,Motorbyke,Aprilia,1,1,29,1,0
3160,Van,Fiat,7,6,15,1,0
3161,Tractor,Valtra,2,2,5,1,0
3162,Van,Nissan,7,6,12,1,0
3163,Tractor,Case,1,1,17,1,0
3164,Car,Bentley,2,2,6,1,0
3165,Without_carnet,Aixam,1,1,23,0,0
3166,Motorbyke,Derbi,2,2,21,1,0
3167,Motorbyke,KTM,1,1,5,1,0
3168,Motorbyke,Aprilia,2,2,3,1,0
3169,Tractor,John Deere,1,1,16,1,1
3170,Without_carnet,Microcar,2,2,8,0,0
3171,Van,Volkswagen,7,7,18,1,0
3172,Without_carnet,Aixam,1,1,9,0,0
3173,Van,Iveco,6,5,16,1,0
3174,Tractor,New Holland,1,1,20,1,0
3175,Motorbyke,Yamaha,1,1,3,1,1
3176,Motorbyke,Aprilia,2,1,6,1,0
3177,Motorbyke,KTM,1,1,22,1,0
3178,Car,Honda,2,2,7,1,0
3179,Van,Ford,7,6,20,1,0
3180,Van,Opel,6,6,16,1,0
3181,Without_carnet,Aixam,2,1,19,0,0
3182,Tractor,Ford,2,2,14,1,0
3183,Motorbyke,Aprilia,1,1,0,1,0
3184,Motorbyke,Kawasaki,1,1,14,1,0
3185,Van,Fiat,7,6,9,1,0
3186,Without_carnet,Microcar,1,1,8,0,0
3187,Motorbyke,Yamaha,1,1,0,1,0
3188,Van,Toyota,8,5,17,1,0
3189,Lorry,Volvo,3,1,13,1,0
3190,Lorry,Iveco,3,3,28,1,0
3191,Car,Chevrolet,2,2,5,1,0
3192,Lorry,Iveco,3,1,20,1,1
3193,Motorbyke,Yamaha,2,1,5,1,0
3194,Van,Nissan,8,5,4,1,0
3195,Tractor,Case,1,1,13,1,0
3196,Tractor,New Holland,2,1,3,1,0
3197,Van,Seat,8,8,20,1,1
3198,Car,Dodge,3,1,22,1,0
3199,Van,Toyota,7,5,10,1,0
3200,Without_carnet,Ligier,1,1,29,0,0
3201,Van,Dacia,7,6,2,1,0
3202,Van,Toyota,6,5,6,1,0
3203,Car,Maserati,4,1,14,1,0
3204,Tractor,Ford,1,1,22,1,0
3205,Lorry,Pegaso,3,2,24,1,0
3206,Motorbyke,Ducati,2,1,6,1,0
3207,Van,Citroen,5,5,28,1,0
3208,Tractor,Ford,1,1,11,1,0
3209,Tractor,Valtra,2,1,5,1,0
3210,Motorbyke,Kawasaki,2,2,6,1,0
3211,Lorry,Mercedes-Benz,3,2,12,1,0
3212,Van,Mercedes-Benz,6,6,30,1,0
3213,Tractor,Deutz,1,1,10,1,0
3214,Lorry,Mercedes-Benz,3,1,30,1,0
3215,Car,Ferrari,2,2,10,1,0
3216,Without_carnet,Aixam,2,1,5,0,0
3217,Lorry,Agrale,3,1,6,1,0
3218,Tractor,Valtra,2,2,21,1,0
3219,Lorry,Agrale,3,2,27,1,0
3220,Car,Audi,3,3,25,1,0
3221,Lorry,Pegaso,3,1,18,1,0
3222,Van,Ford,6,6,15,1,0
3223,Motorbyke,Vespa,1,1,8,1,0
3224,Van,Seat,5,5,4,1,0
3225,Lorry,Agrale,3,3,27,1,0
3226,Van,Iveco,7,7,5,1,0
3227,Tractor,Claas,1,1,28,1,0
3228,Van,Renault,7,7,15,1,0
3229,Van,Mercedes-Benz,8,6,2,1,0
3230,Without_carnet,Ligier,2,1,4,0,0
3231,Motorbyke,Vespa,2,2,23,1,0
3232,Van,Volkswagen,6,5,13,1,0
3233,Without_carnet,Chatenet,2,2,17,0,0
3234,Van,Opel,6,6,7,1,0
3235,Tractor,Lanz Bulldog,1,1,25,1,0
3236,Without_carnet,Microcar,2,2,2,0,0
3237,Motorbyke,Yamaha,1,1,27,1,0
3238,Car,McLaren,5,1,3,1,0
3239,Van,Toyota,6,5,19,1,0
3240,Car,McLaren,4,2,30,1,0
3241,Van,Opel,6,5,25,1,0
3242,Tractor,Case,1,1,21,1,0
3243,Van,Ford,5,5,2,1,0
3244,Van,Peugeot,7,7,10,1,0
3245,Tractor,Deutz,2,2,6,1,0
3246,Motorbyke,Derbi,2,2,16,1,0
3247,Motorbyke,Kawasaki,1,1,11,1,0
3248,Without_carnet,Aixam,1,1,11,0,1
3249,Van,Seat,7,6,5,1,0
3250,Car,Mini,5,1,23,1,0
3251,Without_carnet,Aixam,2,2,15,0,0
3252,Car,Tesla,5,1,14,1,0
3253,Tractor,Fendt,1,1,5,1,0
3254,Without_carnet,Aixam,2,1,12,0,0
3255,Van,Ford,6,6,7,1,0
3256,Van,Toyota,5,5,26,1,0
3257,Motorbyke,Derbi,2,2,0,1,0
3258,Lorry,Agrale,3,3,28,1,0
3259,Lorry,Agrale,3,3,8,1,0
3260,Lorry,Mercedes-Benz,3,2,4,1,0
3261,Lorry,Mercedes-Benz,3,2,8,1,0
3262,Lorry,Iveco,3,1,6,1,0
3263,Motorbyke,KTM,1,1,5,1,0
3264,Without_carnet,Ligier,2,1,21,0,0
3265,Tractor,Fendt,2,1,23,1,0
3266,Van,Seat,5,5,27,1,0
3267,Without_carnet,Chatenet,2,1,1,0,0
3268,Without_carnet,Microcar,1,1,0,0,0
3269,Without_carnet,Chatenet,1,1,8,0,0
3270,Car,Jaguar,5,3,27,1,0
3271,Car,Dodge,2,1,0,1,0
3272,Tractor,Case,1,1,11,1,0
3273,Motorbyke,Aprilia,2,2,9,1,0
3274,Van,Iveco,7,6,21,1,0
3275,Car,Mazda,4,3,11,1,0
3276,Without_carnet,Aixam,1,1,23,0,1
3277,Car,Citroen,4,4,17,1,0
3278,Van,Peugeot,5,5,19,1,0
3279,Lorry,Volvo,3,2,17,1,0
3280,Tractor,Claas,1,1,3,1,0
3281,Van,Renault,7,7,24,1,0
3282,Van,Volkswagen,8,6,15,1,0
3283,Without_carnet,Chatenet,2,2,26,0,0
3284,Car,Lexus,2,1,18,1,0
3285,Tractor,Case,1,1,3,1,0
3286,Lorry,Pegaso,3,2,14,1,0
3287,Motorbyke,Aprilia,2,1,27,1,0
3288,Car,Chrysler,2,2,7,1,0
3289,Lorry,Iveco,3,1,11,1,0
3290,Without_carnet,Ligier,2,2,8,0,0
3291,Motorbyke,Ducati,2,2,7,1,0
3292,Car,Toyota,2,2,7,1,0
3293,Van,Iveco,8,5,1,1,1
3294,Lorry,Agrale,3,3,24,1,0
3295,Van,Nissan,5,5,11,1,0
3296,Lorry,Agrale,3,1,5,1,0
3297,Tractor,Valtra,1,1,3,1,0
3298,Car,Chrysler,2,2,2,1,0
3299,Lorry,Mercedes-Benz,3,1,21,1,0
3300,Van,Peugeot,8,8,15,1,0
3301,Without_carnet,Chatenet,2,1,22,0,0
3302,Motorbyke,KTM,2,2,30,1,0
3303,Car,Bentley,5,3,8,1,0
3304,Van,Mercedes-Benz,6,5,27,1,0
3305,Tractor,Ford,1,1,22,1,0
3306,Car,Mercedes-Benz,4,1,15,1,0
3307,Car,Ford,2,2,17,1,0
3308,Without_carnet,Microcar,1,1,8,0,1
3309,Van,Renault,7,5,18,1,0
3310,Without_carnet,Aixam,1,1,7,0,0
3311,Lorry,Volvo,3,2,11,1,0
3312,Car,Opel,5,2,2,1,0
3313,Motorbyke,Yamaha,1,1,6,1,0
3314,Car,Mazda,2,1,7,1,0
3315,Tractor,Ford,1,1,15,1,0
3316,Motorbyke,Kawasaki,1,1,8,1,0
3317,Motorbyke,Derbi,2,2,5,1,0
3318,Tractor,Case,1,1,6,1,1
3319,Van,Ford,7,6,28,1,0
3320,Car,Mini,5,2,24,1,0
3321,Van,Mercedes-Benz,7,7,24,1,1
3322,Without_carnet,Microcar,1,1,18,0,0
3323,Motorbyke,Yamaha,1,1,4,1,0
3324,Lorry,Volvo,3,1,16,1,0
3325,Without_carnet,Aixam,2,2,26,0,0
3326,Without_carnet,Ligier,1,1,19,0,0
3327,Tractor,Case,1,1,23,1,0
3328,Without_carnet,Microcar,2,1,14,0,0
3329,Lorry,Agrale,3,1,28,1,0
3330,Van,Nissan,7,7,2,1,0
3331,Tractor,Deutz,2,1,0,1,0
3332,Without_carnet,Ligier,1,1,27,0,0
3333,Van,Dacia,7,6,5,1,0
3334,Without_carnet,Microcar,1,1,15,0,0
3335,Without_carnet,Ligier,1,1,21,0,1
3336,Motorbyke,Kawasaki,2,2,25,1,0
3337,Lorry,Iveco,3,3,1,1,0
3338,Van,Opel,6,6,7,1,0
3339,Motorbyke,Harley Davidson,2,1,1,1,0
3340,Motorbyke,Harley Davidson,1,1,15,1,0
3341,Tractor,Lanz Bulldog,1,1,19,1,0
3342,Motorbyke,Aprilia,2,1,12,1,0
3343,Van,Iveco,7,6,18,1,1
3344,Van,Fiat,6,5,29,1,0
3345,Tractor,Deutz,1,1,3,1,0
3346,Motorbyke,Kawasaki,1,1,6,1,0
3347,Van,Toyota,6,6,0,1,0
3348,Car,Ford,3,3,14,1,0
3349,Lorry,Mercedes-Benz,3,2,7,1,0
3350,Motorbyke,Kawasaki,1,1,21,1,0
3351,Van,Volkswagen,5,5,18,1,0
3352,Tractor,Fendt,2,1,16,1,0
3353,Without_carnet,Aixam,1,1,17,0,0
3354,Without_carnet,Microcar,2,1,25,0,0
3355,Car,Jaguar,2,2,12,1,0
3356,Van,Ford,5,5,17,1,0
3357,Van,Volkswagen,5,5,2,1,0
3358,Car,Subaru,5,5,16,1,0
3359,Car,BMW,4,2,29,1,0
3360,Car,Jeep,4,2,17,1,0
3361,Car,Aston Martin,2,2,1,1,0
3362,Car,Opel,5,1,6,1,0
3363,Lorry,Agrale,3,1,4,1,0
3364,Motorbyke,Vespa,1,1,16,1,0
3365,Car,Alfa Romeo,3,2,0,1,0
3366,Motorbyke,Yamaha,1,1,20,1,0
3367,Motorbyke,Derbi,1,1,17,1,0
3368,Van,Volkswagen,6,6,24,1,0
3369,Lorry,Iveco,3,1,21,1,0
3370,Van,Fiat,5,5,3,1,0
3371,Motorbyke,Yamaha,2,2,17,1,0
3372,Without_carnet,Aixam,2,1,3,0,0
3373,Without_carnet,Chatenet,2,2,8,0,1
3374,Van,Fiat,7,5,29,1,0
3375,Lorry,Agrale,3,2,25,1,0
3376,Car,Toyota,5,4,27,1,0
3377,Van,Toyota,5,5,19,1,0
3378,Lorry,Volvo,3,3,14,1,0
3379,Without_carnet,Chatenet,1,1,25,0,0
3380,Car,Citroen,4,3,21,1,1
3381,Van,Nissan,5,5,19,1,0
3382,Van,Seat,7,6,27,1,0
3383,Lorry,Volvo,3,1,30,1,0
3384,Tractor,Claas,2,1,10,1,0
3385,Motorbyke,Kawasaki,2,1,27,1,0
3386,Tractor,Lanz Bulldog,1,1,16,1,0
3387,Motorbyke,Harley Davidson,1,1,12,1,0
3388,Lorry,Volvo,3,1,4,1,0
3389,Lorry,Iveco,3,3,5,1,0
3390,Tractor,New Holland,1,1,19,1,0
3391,Without_carnet,Ligier,2,1,12,0,0
3392,Motorbyke,Harley Davidson,2,1,16,1,0
3393,Tractor,Deutz,1,1,17,1,0
3394,Car,Porsche,4,4,22,1,0
3395,Car,Aston Martin,2,2,1,1,0
3396,Van,Peugeot,5,5,5,1,0
3397,Without_carnet,Microcar,2,1,6,0,0
3398,Car,Mitsubishi,3,1,25,1,0
3399,Car,KIA,2,2,18,1,0
3400,Without_carnet,Ligier,1,1,19,0,0
3401,Car,Aston Martin,2,1,17,1,0
3402,Car,KIA,2,2,14,1,0
3403,Car,Suzuki,5,2,19,1,0
3404,Lorry,Agrale,3,2,16,1,0
3405,Tractor,Deutz,2,1,15,1,0
3406,Car,Koenigsegg,4,4,26,1,0
3407,Lorry,Agrale,3,3,9,1,0
3408,Car,Rolls Royce,5,2,7,1,1
3409,Car,Alfa Romeo,3,2,18,1,1
3410,Van,Dacia,6,5,16,1,0
3411,Motorbyke,Vespa,2,2,14,1,0
3412,Motorbyke,Yamaha,2,1,14,1,0
3413,Lorry,Agrale,3,3,0,1,1
3414,Car,Porsche,5,1,9,1,0
3415,Car,Mini,3,3,17,1,0
3416,Car,Honda,5,4,9,1,0
3417,Without_carnet,Chatenet,2,1,20,0,1
3418,Without_carnet,Microcar,2,1,3,0,0
3419,Tractor,Case,1,1,24,1,0
3420,Van,Citroen,6,5,26,1,0
3421,Without_carnet,Microcar,2,2,26,0,0
3422,Motorbyke,Harley Davidson,1,1,29,1,0
3423,Car,Porsche,2,1,10,1,0
3424,Lorry,Pegaso,3,2,13,1,0
3425,Van,Iveco,6,6,20,1,1
3426,Tractor,John Deere,1,1,13,1,0
3427,Lorry,Pegaso,3,1,8,1,0
3428,Car,Lexus,3,2,10,1,0
3429,Car,Maserati,4,2,13,1,0
3430,Motorbyke,Yamaha,2,1,11,1,0
3431,Lorry,Agrale,3,3,15,1,0
3432,Without_carnet,Microcar,1,1,29,0,0
3433,Motorbyke,Yamaha,1,1,16,1,0
3434,Car,Toyota,3,1,0,1,0
3435,Van,Volkswagen,8,6,23,1,0
3436,Tractor,Fendt,2,1,15,1,0
3437,Car,Toyota,2,2,25,1,0
3438,Motorbyke,Yamaha,1,1,0,1,1
3439,Without_carnet,Microcar,2,1,4,0,1
3440,Lorry,Mercedes-Benz,3,3,9,1,0
3441,Van,Nissan,6,6,14,1,0
3442,Motorbyke,Kawasaki,2,2,27,1,0
3443,Van,Renault,6,6,25,1,0
3444,Without_carnet,Ligier,2,2,26,0,0
3445,Lorry,Iveco,3,3,1,1,0
3446,Without_carnet,Ligier,1,1,15,0,0
3447,Van,Nissan,5,5,16,1,1
3448,Van,Volkswagen,5,5,11,1,0
3449,Lorry,Mercedes-Benz,3,3,27,1,0
3450,Lorry,Volvo,3,3,16,1,0
3451,Tractor,Ford,1,1,11,1,0
3452,Without_carnet,Aixam,1,1,22,0,0
3453,Car,Ferrari,2,2,17,1,0
3454,Motorbyke,Harley Davidson,1,1,28,1,0
3455,Tractor,New Holland,2,1,15,1,0
3456,Car,Mazda,4,3,20,1,0
3457,Van,Volkswagen,6,5,22,1,0
3458,Car,Nissan,3,1,0,1,0
3459,Car,Aston Martin,5,2,13,1,0
3460,Without_carnet,Aixam,2,2,15,0,0
3461,Without_carnet,Chatenet,2,2,0,0,0
3462,Van,Iveco,7,5,16,1,1
3463,Tractor,Fendt,1,1,2,1,0
3464,Lorry,Agrale,3,1,9,1,0
3465,Motorbyke,KTM,2,2,18,1,0
3466,Tractor,Ford,1,1,25,1,0
3467,Lorry,Mercedes-Benz,3,1,29,1,0
3468,Lorry,Mercedes-Benz,3,2,25,1,0
3469,Without_carnet,Ligier,2,2,0,0,0
3470,Car,Jeep,5,5,3,1,0
3471,Motorbyke,KTM,1,1,3,1,0
3472,Lorry,Volvo,3,3,20,1,0
3473,Without_carnet,Chatenet,1,1,6,0,0
3474,Lorry,Volvo,3,1,8,1,0
3475,Without_carnet,Ligier,1,1,25,0,0
3476,Tractor,Massey Ferguson,1,1,30,1,0
3477,Car,Maserati,5,5,7,1,0
3478,Car,Jeep,2,1,30,1,0
3479,Van,Toyota,8,8,14,1,0
3480,Motorbyke,KTM,1,1,4,1,1
3481,Van,Citroen,6,5,15,1,0
3482,Without_carnet,Aixam,2,2,16,0,0
3483,Tractor,Fendt,2,1,10,1,0
3484,Motorbyke,Derbi,2,1,10,1,0
3485,Van,Nissan,8,7,5,1,0
3486,Tractor,New Holland,1,1,3,1,0
3487,Van,Ford,8,6,26,1,0
3488,Motorbyke,KTM,2,2,14,1,0
3489,Without_carnet,Aixam,2,2,15,0,0
3490,Van,Dacia,7,5,16,1,0
3491,Lorry,Volvo,3,1,21,1,0
3492,Lorry,Iveco,3,1,11,1,0
3493,Without_carnet,Microcar,1,1,29,0,0
3494,Without_carnet,Aixam,1,1,15,0,0
3495,Lorry,Mercedes-Benz,3,3,16,1,0
3496,Tractor,Massey Ferguson,1,1,3,1,0
3497,Motorbyke,Aprilia,2,1,28,1,0
3498,Lorry,Agrale,3,2,23,1,0
3499,Car,Dodge,2,2,27,1,0
3500,Without_carnet,Microcar,2,2,14,0,0
3501,Without_carnet,Microcar,2,1,22,0,0
3502,Van,Ford,7,6,8,1,0
3503,Tractor,John Deere,1,1,24,1,0
3504,Motorbyke,KTM,1,1,17,1,0
3505,Car,Hyunday,2,2,0,1,0
3506,Tractor,Massey Ferguson,1,1,26,1,0
3507,Van,Volkswagen,8,6,20,1,0
3508,Tractor,Case,2,1,11,1,0
3509,Lorry,Pegaso,3,2,13,1,0
3510,Tractor,Lanz Bulldog,2,1,18,1,0
3511,Tractor,Ford,1,1,1,1,0
3512,Van,Mercedes-Benz,6,5,15,1,0
3513,Tractor,Case,2,2,22,1,0
3514,Tractor,Case,1,1,7,1,0
3515,Tractor,Lanz Bulldog,2,2,26,1,0
3516,Car,Dodge,3,2,20,1,0
3517,Tractor,Lanz Bulldog,1,1,4,1,0
3518,Lorry,Pegaso,3,3,5,1,0
3519,Car,Dodge,5,3,0,1,0
3520,Lorry,Mercedes-Benz,3,1,22,1,0
3521,Car,Lexus,5,4,11,1,0
3522,Tractor,Fendt,2,1,14,1,0
3523,Without_carnet,Microcar,2,2,7,0,0
3524,Tractor,John Deere,2,2,6,1,0
3525,Lorry,Iveco,3,1,12,1,0
3526,Van,Dacia,8,8,12,1,0
3527,Car,Hyunday,2,2,30,1,0
3528,Car,Mitsubishi,3,1,26,1,0
3529,Lorry,Mercedes-Benz,3,3,28,1,0
3530,Without_carnet,Aixam,1,1,24,0,0
3531,Without_carnet,Microcar,2,1,26,0,0
3532,Lorry,Volvo,3,3,9,1,0
3533,Van,Iveco,8,7,30,1,0
3534,Motorbyke,Harley Davidson,2,1,26,1,0
3535,Motorbyke,Vespa,2,2,12,1,0
3536,Motorbyke,Vespa,1,1,15,1,0
3537,Van,Mercedes-Benz,8,6,3,1,0
3538,Lorry,Iveco,3,3,29,1,0
3539,Motorbyke,Vespa,2,2,23,1,0
3540,Motorbyke,Yamaha,2,2,5,1,0
3541,Tractor,John Deere,2,1,2,1,0
3542,Tractor,Valtra,2,2,4,1,0
3543,Van,Opel,8,5,8,1,1
3544,Tractor,Lanz Bulldog,2,1,19,1,1
3545,Car,Mazda,5,3,12,1,0
3546,Tractor,Lanz Bulldog,1,1,29,1,0
3547,Van,Nissan,5,5,12,1,0
3548,Van,Dacia,6,6,7,1,0
3549,Car,Dodge,4,3,27,1,0
3550,Motorbyke,Vespa,2,1,26,1,0
3551,Van,Iveco,6,6,9,1,0
3552,Without_carnet,Microcar,2,2,4,0,0
3553,Van,Iveco,8,6,4,1,0
3554,Without_carnet,Aixam,1,1,26,0,0
3555,Lorry,Mercedes-Benz,3,3,27,1,0
3556,Van,Fiat,6,5,10,1,0
3557,Lorry,Mercedes-Benz,3,1,2,1,1
3558,Without_carnet,Aixam,2,2,25,0,0
3559,Lorry,Pegaso,3,2,16,1,1
3560,Without_carnet,Microcar,1,1,11,0,0
3561,Car,Mitsubishi,2,1,8,1,0
3562,Car,McLaren,5,5,30,1,0
3563,Lorry,Volvo,3,2,24,1,0
3564,Van,Opel,8,5,20,1,0
3565,Van,Ford,8,5,18,1,0
3566,Motorbyke,Yamaha,2,2,23,1,1
3567,Car,Ford,4,1,11,1,0
3568,Tractor,Valtra,1,1,3,1,0
3569,Lorry,Iveco,3,1,16,1,1
3570,Without_carnet,Microcar,2,2,6,0,0
3571,Van,Nissan,5,5,14,1,0
3572,Van,Iveco,7,5,4,1,0
3573,Lorry,Volvo,3,1,29,1,0
3574,Without_carnet,Ligier,2,1,5,0,0
3575,Tractor,Claas,1,1,17,1,0
3576,Tractor,Fendt,1,1,28,1,0
3577,Lorry,Agrale,3,3,5,1,0
3578,Without_carnet,Aixam,2,2,24,0,0
3579,Tractor,Deutz,1,1,16,1,0
3580,Lorry,Mercedes-Benz,3,3,13,1,0
3581,Car,Saab,3,1,23,1,0
3582,Lorry,Mercedes-Benz,3,3,18,1,0
3583,Van,Fiat,5,5,26,1,0
3584,Without_carnet,Microcar,2,1,18,0,0
3585,Car,Ferrari,2,1,11,1,0
3586,Lorry,Pegaso,3,1,30,1,0
3587,Without_carnet,Ligier,1,1,14,0,0
3588,Lorry,Iveco,3,2,18,1,0
3589,Lorry,Mercedes-Benz,3,1,27,1,0
3590,Lorry,Iveco,3,2,4,1,0
3591,Motorbyke,Kawasaki,2,2,18,1,0
3592,Van,Citroen,6,5,27,1,0
