id,start,end,road_name,road_type,black_point,signposting,radar
12076,199,200,AP-7S,motorway,0,1,0
12077,200,201,AP-7S,motorway,0,1,0
12078,201,202,AP-7S,motorway,0,0,0
12079,202,203,AP-7S,motorway,0,1,0
12080,203,204,AP-7S,motorway,0,1,0
12081,204,205,AP-7S,motorway,0,1,0
12082,205,206,AP-7S,motorway,0,0,0
12083,206,207,AP-7S,motorway,1,0,0
12084,207,208,AP-7S,motorway,1,0,1
12085,208,209,AP-7S,motorway,0,0,0
12086,209,210,AP-7S,motorway,0,1,1
12087,210,211,AP-7S,motorway,0,1,0
12088,211,212,AP-7S,motorway,0,0,0
12089,212,213,AP-7S,motorway,1,1,0
12090,213,214,AP-7S,motorway,0,1,0
12091,214,215,AP-7S,motorway,0,0,1
12092,215,216,AP-7S,motorway,0,0,0
12093,216,217,AP-7S,motorway,0,1,0
12094,217,218,AP-7S,motorway,0,0,0
12095,218,219,AP-7S,motorway,0,1,0
12096,219,220,AP-7S,motorway,0,1,0
12097,220,221,AP-7S,motorway,1,0,1
12098,221,222,AP-7S,motorway,0,1,0
12099,222,223,AP-7S,motorway,0,1,1
12100,223,224,AP-7S,motorway,0,1,0
12101,224,225,AP-7S,motorway,0,1,0
12102,225,226,AP-7S,motorway,0,0,0
12103,226,227,AP-7S,motorway,0,1,1
12104,227,228,AP-7S,motorway,0,1,1
12105,228,229,AP-7S,motorway,0,0,1
12106,229,230,AP-7S,motorway,0,0,1
12107,2,3,AP-9,motorway,0,1,1
12108,3,4,AP-9,motorway,0,1,1
12109,4,5,AP-9,motorway,0,0,0
12110,5,6,AP-9,motorway,0,0,1
12111,6,7,AP-9,motorway,0,0,0
12112,7,8,AP-9,motorway,1,1,0
12113,8,9,AP-9,motorway,0,0,0
12114,9,10,AP-9,motorway,0,0,1
12115,10,11,AP-9,motorway,0,1,0
12116,11,12,AP-9,motorway,0,1,0
12117,12,13,AP-9,motorway,0,1,1
12118,13,14,AP-9,motorway,0,1,0
12119,14,15,AP-9,motorway,0,1,0
12120,15,16,AP-9,motorway,0,1,0
12121,16,17,AP-9,motorway,0,0,1
12122,17,18,AP-9,motorway,0,1,0
12123,18,19,AP-9,motorway,0,0,0
12124,19,20,AP-9,motorway,0,1,0
12125,20,21,AP-9,motorway,0,0,1
12126,21,22,AP-9,motorway,0,0,1
12127,22,23,AP-9,motorway,0,1,0
12128,23,24,AP-9,motorway,1,0,1
12129,24,25,AP-9,motorway,0,1,0
12130,25,26,AP-9,motorway,0,1,1
12131,26,27,AP-9,motorway,0,0,0
12132,27,28,AP-9,motorway,0,1,1
12133,28,29,AP-9,motorway,0,0,0
12134,29,30,AP-9,motorway,0,1,1
12135,30,31,AP-9,motorway,0,0,1
12136,31,32,AP-9,motorway,0,0,0
12137,32,33,AP-9,motorway,0,1,0
12138,33,34,AP-9,motorway,0,0,1
12139,34,35,AP-9,motorway,0,1,1
12140,35,36,AP-9,motorway,0,1,0
12141,36,37,AP-9,motorway,1,1,0
12142,37,38,AP-9,motorway,0,1,0
12143,38,39,AP-9,motorway,0,1,0
12144,39,40,AP-9,motorway,1,1,0
12145,40,41,AP-9,motorway,0,0,1
12146,41,42,AP-9,motorway,0,0,0
12147,42,43,AP-9,motorway,1,0,0
12148,43,44,AP-9,motorway,0,1,0
12149,44,45,AP-9,motorway,0,1,0
12150,45,46,AP-9,motorway,0,1,0
12151,46,47,AP-9,motorway,0,0,1
12152,47,48,AP-9,motorway,0,0,0
12153,48,49,AP-9,motorway,0,0,1
12154,49,50,AP-9,motorway,0,1,0
12155,50,51,AP-9,motorway,0,1,0
12156,51,52,AP-9,motorway,1,1,0
12157,52,53,AP-9,motorway,0,0,0
12158,53,54,AP-9,motorway,0,1,0
12159,54,55,AP-9,motorway,0,1,1
12160,55,56,AP-9,motorway,0,0,0
12161,56,57,AP-9,motorway,1,0,0
12162,57,58,AP-9,motorway,1,1,0
12163,58,59,AP-9,motorway,0,1,0
12164,59,60,AP-9,motorway,0,0,0
12165,60,61,AP-9,motorway,0,1,0
12166,61,62,AP-9,motorway,0,1,0
12167,62,63,AP-9,motorway,0,1,0
12168,63,64,AP-9,motorway,0,1,0
12169,64,65,AP-9,motorway,0,1,1
12170,65,66,AP-9,motorway,1,1,0
12171,66,67,AP-9,motorway,0,1,0
12172,67,68,AP-9,motorway,1,0,1
12173,68,69,AP-9,motorway,0,0,0
12174,69,70,AP-9,motorway,0,0,1
12175,70,71,AP-9,motorway,1,1,1
12176,71,72,AP-9,motorway,0,1,0
12177,72,73,AP-9,motorway,0,1,0
12178,73,74,AP-9,motorway,1,0,0
12179,74,75,AP-9,motorway,0,1,1
12180,75,76,AP-9,motorway,0,0,1
12181,76,77,AP-9,motorway,0,1,1
12182,77,78,AP-9,motorway,0,1,0
12183,78,79,AP-9,motorway,0,1,0
12184,79,80,AP-9,motorway,0,0,0
12185,80,81,AP-9,motorway,0,1,0
12186,81,82,AP-9,motorway,0,1,0
12187,82,83,AP-9,motorway,0,1,0
12188,83,84,AP-9,motorway,0,0,1
12189,84,85,AP-9,motorway,0,0,1
12190,85,86,AP-9,motorway,0,0,0
12191,86,87,AP-9,motorway,0,0,0
12192,87,88,AP-9,motorway,0,0,1
12193,88,89,AP-9,motorway,0,1,1
12194,89,90,AP-9,motorway,0,1,0
12195,90,91,AP-9,motorway,0,0,0
12196,91,92,AP-9,motorway,0,1,0
12197,92,93,AP-9,motorway,0,0,1
12198,93,94,AP-9,motorway,0,1,1
12199,94,95,AP-9,motorway,0,1,0
12200,95,96,AP-9,motorway,0,1,0
12201,96,97,AP-9,motorway,0,0,0
12202,97,98,AP-9,motorway,0,1,1
12203,98,99,AP-9,motorway,0,1,0
12204,99,100,AP-9,motorway,1,0,0
12205,100,101,AP-9,motorway,0,1,0
12206,101,102,AP-9,motorway,0,1,0
12207,102,103,AP-9,motorway,0,0,0
12208,103,104,AP-9,motorway,0,1,0
12209,104,105,AP-9,motorway,0,1,1
12210,105,106,AP-9,motorway,0,1,0
12211,106,107,AP-9,motorway,0,1,0
12212,107,108,AP-9,motorway,0,0,0
12213,108,109,AP-9,motorway,0,0,0
12214,109,110,AP-9,motorway,0,1,1
12215,110,111,AP-9,motorway,1,1,0
12216,111,112,AP-9,motorway,0,1,0
12217,112,113,AP-9,motorway,0,0,1
12218,113,114,AP-9,motorway,0,1,1
12219,114,115,AP-9,motorway,0,1,1
12220,115,116,AP-9,motorway,0,0,0
12221,116,117,AP-9,motorway,0,1,0
12222,117,118,AP-9,motorway,0,1,0
12223,118,119,AP-9,motorway,0,0,1
12224,119,120,AP-9,motorway,0,1,0
12225,120,121,AP-9,motorway,0,1,0
12226,121,122,AP-9,motorway,0,1,0
12227,122,123,AP-9,motorway,0,1,1
12228,123,124,AP-9,motorway,0,1,1
12229,124,125,AP-9,motorway,0,1,0
12230,125,126,AP-9,motorway,0,1,1
12231,126,127,AP-9,motorway,0,1,0
12232,127,128,AP-9,motorway,0,1,1
12233,128,129,AP-9,motorway,0,1,0
12234,129,130,AP-9,motorway,0,1,1
12235,130,131,AP-9,motorway,0,1,0
12236,131,132,AP-9,motorway,0,1,0
12237,132,133,AP-9,motorway,0,1,1
12238,133,134,AP-9,motorway,0,1,0
12239,134,135,AP-9,motorway,0,1,0
12240,135,136,AP-9,motorway,0,1,0
12241,136,137,AP-9,motorway,0,0,0
12242,137,138,AP-9,motorway,0,0,0
12243,138,139,AP-9,motorway,0,1,0
12244,139,140,AP-9,motorway,0,0,0
12245,140,141,AP-9,motorway,0,1,0
12246,141,142,AP-9,motorway,0,0,0
12247,142,143,AP-9,motorway,1,1,0
12248,143,144,AP-9,motorway,0,0,0
12249,144,145,AP-9,motorway,1,1,0
12250,145,146,AP-9,motorway,0,0,0
12251,146,147,AP-9,motorway,0,1,0
12252,147,148,AP-9,motorway,0,1,1
12253,148,149,AP-9,motorway,0,1,0
12254,149,150,AP-9,motorway,0,0,0
12255,150,151,AP-9,motorway,0,0,0
12256,151,152,AP-9,motorway,0,1,0
12257,152,153,AP-9,motorway,0,1,1
12258,153,154,AP-9,motorway,0,0,0
12259,154,155,AP-9,motorway,0,0,0
12260,155,156,AP-9,motorway,0,1,0
12261,156,157,AP-9,motorway,0,0,0
12262,157,158,AP-9,motorway,0,1,0
12263,158,159,AP-9,motorway,0,0,1
12264,159,160,AP-9,motorway,0,1,0
12265,160,161,AP-9,motorway,0,0,1
12266,161,162,AP-9,motorway,0,0,0
12267,162,163,AP-9,motorway,0,0,1
12268,163,164,AP-9,motorway,0,0,0
12269,164,165,AP-9,motorway,0,1,0
12270,165,166,AP-9,motorway,0,1,0
12271,166,167,AP-9,motorway,0,1,1
12272,167,168,AP-9,motorway,0,0,1
12273,168,169,AP-9,motorway,0,0,0
12274,169,170,AP-9,motorway,0,0,0
12275,170,171,AP-9,motorway,0,0,0
12276,171,172,AP-9,motorway,0,1,1
12277,172,173,AP-9,motorway,0,1,1
12278,173,174,AP-9,motorway,0,0,0
12279,174,175,AP-9,motorway,0,1,0
12280,175,176,AP-9,motorway,0,0,1
12281,176,177,AP-9,motorway,1,0,1
12282,177,178,AP-9,motorway,0,0,0
12283,0,1,AP-9F,motorway,0,0,1
12284,1,2,AP-9F,motorway,0,0,0
12285,2,3,AP-9F,motorway,0,0,0
12286,3,4,AP-9F,motorway,0,1,0
12287,4,5,AP-9F,motorway,0,1,0
12288,5,6,AP-9F,motorway,0,1,0
12289,6,7,AP-9F,motorway,1,1,0
12290,7,8,AP-9F,motorway,0,1,1
12291,8,9,AP-9F,motorway,0,1,1
12292,9,10,AP-9F,motorway,0,1,0
12293,10,11,AP-9F,motorway,1,1,1
12294,11,12,AP-9F,motorway,0,0,0
12295,12,13,AP-9F,motorway,0,1,0
12296,13,14,AP-9F,motorway,1,0,0
12297,14,15,AP-9F,motorway,0,0,0
12298,15,16,AP-9F,motorway,0,1,0
12299,16,17,AP-9F,motorway,0,0,0
12300,17,18,AP-9F,motorway,0,0,1
12301,18,19,AP-9F,motorway,0,0,1
12302,19,20,AP-9F,motorway,0,1,1
12303,20,21,AP-9F,motorway,0,0,0
12304,21,22,AP-9F,motorway,0,1,0
12305,22,23,AP-9F,motorway,0,1,0
12306,23,24,AP-9F,motorway,0,0,1
12307,24,25,AP-9F,motorway,0,0,0
12308,25,26,AP-9F,motorway,0,1,1
12309,26,27,AP-9F,motorway,0,0,0
12310,27,28,AP-9F,motorway,0,0,1
12311,28,29,AP-9F,motorway,0,1,0
12312,29,30,AP-9F,motorway,0,1,0
12313,30,31,AP-9F,motorway,0,1,0
12314,31,32,AP-9F,motorway,0,1,1
12315,32,33,AP-9F,motorway,0,0,0
12316,33,34,AP-9F,motorway,0,1,0
12317,34,35,AP-9F,motorway,0,0,1
12318,35,36,AP-9F,motorway,0,1,0
12319,36,37,AP-9F,motorway,0,1,0
12320,0,1,AP-9V,motorway,0,0,1
12321,1,2,AP-9V,motorway,0,1,0
12322,2,3,AP-9V,motorway,0,1,1
12323,3,4,AP-9V,motorway,0,1,0
12324,4,5,AP-9V,motorway,0,0,1
12325,5,6,AP-9V,motorway,0,1,1
12326,0,1,AS-19,highway,1,1,0
12327,1,2,AS-19,highway,0,1,1
12328,2,3,AS-19,highway,0,1,1
12329,3,4,AS-19,highway,0,1,1
12330,4,5,AS-19,highway,0,1,0
12331,12,13,B-10,highway,0,0,1
12332,13,14,B-10,highway,0,1,0
12333,14,15,B-10,highway,0,1,0
12334,15,16,B-10,highway,0,1,1
12335,16,17,B-10,highway,0,1,0
12336,17,18,B-10,highway,0,0,0
12337,18,19,B-10,highway,0,1,1
12338,19,20,B-10,highway,0,1,0
12339,20,21,B-10,highway,0,1,1
12340,0,1,B-20,highway,0,1,0
12341,1,2,B-20,highway,0,0,0
12342,2,3,B-20,highway,0,1,0
12343,3,4,B-20,highway,0,1,0
12344,4,5,B-20,highway,0,1,0
12345,5,6,B-20,highway,0,0,0
12346,6,7,B-20,highway,0,0,0
12347,7,8,B-20,highway,0,1,1
12348,8,9,B-20,highway,0,1,0
12349,9,10,B-20,highway,0,1,1
12350,10,11,B-20,highway,0,0,0
12351,11,12,B-20,highway,0,0,0
12352,12,13,B-20,highway,0,1,0
12353,13,14,B-20,highway,0,1,1
12354,14,15,B-20,highway,0,1,1
12355,15,16,B-20,highway,0,1,0
12356,16,17,B-20,highway,0,1,0
12357,17,18,B-20,highway,0,1,1
12358,18,19,B-20,highway,1,0,1
12359,19,20,B-20,highway,0,1,0
12360,20,21,B-20,highway,0,1,0
12361,21,22,B-20,highway,0,1,1
12362,22,23,B-20,highway,1,0,0
12363,23,24,B-20,highway,0,0,0
12364,24,25,B-20,highway,0,1,0
12365,25,26,B-20,highway,0,1,0
12366,26,27,B-20,highway,0,1,0
12367,0,1,B-22,highway,0,0,1
12368,1,2,B-22,highway,0,0,0
12369,2,3,B-22,highway,0,1,0
12370,0,1,B-23,highway,0,1,0
12371,1,2,B-23,highway,0,0,0
12372,2,3,B-23,highway,0,1,0
12373,3,4,B-23,highway,0,1,0
12374,4,5,B-23,highway,0,0,0
12375,5,6,B-23,highway,0,1,0
12376,6,7,B-23,highway,1,1,1
12377,7,8,B-23,highway,0,1,0
12378,8,9,B-23,highway,0,0,0
12379,9,10,B-23,highway,0,0,0
12380,10,11,B-23,highway,0,0,1
12381,11,12,B-23,highway,1,1,0
12382,12,13,B-23,highway,0,1,0
12383,13,14,B-23,highway,0,0,0
12384,14,15,B-23,highway,0,1,0
12385,15,16,B-23,highway,0,1,0
12386,4,5,B-24,highway,0,0,0
12387,5,6,B-24,highway,0,1,1
12388,6,7,B-24,highway,0,1,0
12389,7,8,B-24,highway,0,0,0
12390,8,9,B-24,highway,0,1,1
12391,9,10,B-24,highway,0,1,0
12392,10,11,B-24,highway,1,0,1
12393,0,1,B-30,highway,0,1,1
12394,1,2,B-30,highway,0,1,0
12395,2,3,B-30,highway,0,1,0
12396,3,4,B-30,highway,0,1,1
12397,4,5,B-30,highway,0,1,1
12398,5,6,B-30,highway,1,1,0
12399,6,7,B-30,highway,0,1,0
12400,7,8,B-30,highway,0,1,1
12401,8,9,B-30,highway,1,1,0
12402,9,10,B-30,highway,1,1,0
12403,10,11,B-30,highway,0,1,1
12404,11,12,B-30,highway,0,1,0
12405,0,1,B-40,highway,0,1,1
12406,1,2,B-40,highway,0,1,0
12407,2,3,B-40,highway,0,1,0
12408,3,4,B-40,highway,0,1,0
12409,4,5,B-40,highway,0,1,0
12410,5,6,B-40,highway,0,1,0
12411,6,7,B-40,highway,0,0,0
12412,7,8,B-40,highway,0,1,0
12413,8,9,B-40,highway,0,0,1
12414,9,10,B-40,highway,0,1,0
12415,10,11,B-40,highway,0,0,0
12416,11,12,B-40,highway,0,0,0
12417,12,13,B-40,highway,0,0,1
12418,0,1,BA-20,highway,0,0,0
12419,1,2,BA-20,highway,0,1,0
12420,2,3,BA-20,highway,0,0,0
12421,3,4,BA-20,highway,0,0,1
12422,4,5,BA-20,highway,0,1,0
12423,5,6,BA-20,highway,0,0,0
12424,6,7,BA-20,highway,0,0,0
12425,7,8,BA-20,highway,1,0,0
12426,0,1,BU-11,highway,0,1,1
12427,1,2,BU-11,highway,0,1,1
12428,2,3,BU-11,highway,0,1,0
12429,3,4,BU-11,highway,0,0,1
12430,0,1,BU-12,highway,0,1,1
12431,0,1,BU-30,highway,0,0,0
12432,1,2,BU-30,highway,0,1,0
12433,2,3,BU-30,highway,0,1,0
12434,3,4,BU-30,highway,0,0,1
12435,4,5,BU-30,highway,0,0,1
12436,5,6,BU-30,highway,1,1,0
12437,6,7,BU-30,highway,0,0,1
12438,7,8,BU-30,highway,0,1,0
12439,8,9,BU-30,highway,0,1,0
12440,9,10,BU-30,highway,0,0,0
12441,10,11,BU-30,highway,0,1,1
12442,11,12,BU-30,highway,0,0,1
12443,12,13,BU-30,highway,0,1,0
12444,13,14,BU-30,highway,1,1,1
12445,14,15,BU-30,highway,0,1,0
12446,15,16,BU-30,highway,0,1,1
12447,16,17,BU-30,highway,0,1,1
12448,17,18,BU-30,highway,0,0,1
12449,18,19,BU-30,highway,0,1,1
12450,19,20,BU-30,highway,0,0,0
12451,20,21,BU-30,highway,0,0,1
12452,21,22,BU-30,highway,0,0,0
12453,22,23,BU-30,highway,0,0,0
12454,23,24,BU-30,highway,0,1,0
12455,24,25,BU-30,highway,0,0,1
12456,25,26,BU-30,highway,0,1,0
12457,0,1,CA-31,highway,1,0,0
12458,1,2,CA-31,highway,0,0,0
12459,2,3,CA-31,highway,0,1,0
12460,0,1,CA-32,highway,0,1,1
12461,1,2,CA-32,highway,0,1,0
12462,2,3,CA-32,highway,0,1,0
12463,3,4,CA-32,highway,0,1,0
12464,4,5,CA-32,highway,0,1,0
12465,5,6,CA-32,highway,1,0,0
12466,0,1,CA-33,highway,0,0,1
12467,1,2,CA-33,highway,0,1,0
12468,2,3,CA-33,highway,0,0,1
12469,3,4,CA-33,highway,0,1,0
12470,4,5,CA-33,highway,0,0,0
12471,5,6,CA-33,highway,0,1,0
12472,6,7,CA-33,highway,0,1,0
12473,7,8,CA-33,highway,0,1,0
12474,8,9,CA-33,highway,0,0,1
12475,9,10,CA-33,highway,1,0,0
12476,10,11,CA-33,highway,0,1,0
12477,11,12,CA-33,highway,0,1,0
12478,12,13,CA-33,highway,0,1,1
12479,13,14,CA-33,highway,0,1,0
12480,0,1,CA-34,highway,0,0,0
12481,1,2,CA-34,highway,0,0,0
12482,2,3,CA-34,highway,0,0,0
12483,3,4,CA-34,highway,0,1,0
12484,0,1,CA-35,highway,1,1,0
12485,1,2,CA-35,highway,0,1,0
12486,2,3,CA-35,highway,0,0,0
12487,3,4,CA-35,highway,0,0,0
12488,4,5,CA-35,highway,0,1,0
12489,5,6,CA-35,highway,0,1,0
12490,6,7,CA-35,highway,0,1,0
12491,7,8,CA-35,highway,0,1,0
12492,0,1,CA-36,highway,0,1,0
12493,1,2,CA-36,highway,1,0,0
12494,2,3,CA-36,highway,0,0,1
12495,3,4,CA-36,highway,0,0,0
12496,4,5,CA-36,highway,1,0,0
12497,5,6,CA-36,highway,0,1,1
12498,0,1,CA-37,highway,0,0,1
12499,1,2,CA-37,highway,0,0,0
12500,2,3,CA-37,highway,0,0,0
12501,264,265,CO-31,highway,0,0,0
12502,0,1,CO-32,highway,0,1,0
12503,1,2,CO-32,highway,0,1,0
12504,2,3,CO-32,highway,0,1,0
12505,3,4,CO-32,highway,0,1,0
12506,4,5,CO-32,highway,0,1,0
12507,5,6,CO-32,highway,0,0,0
12508,0,1,CS-22,highway,0,1,0
12509,1,2,CS-22,highway,0,1,0
12510,2,3,CS-22,highway,1,1,1
12511,3,4,CS-22,highway,1,0,1
12512,4,5,CS-22,highway,0,1,1
12513,5,6,CS-22,highway,0,1,0
12514,6,7,CS-22,highway,1,0,0
12515,7,8,CS-22,highway,0,1,0
12516,8,9,CS-22,highway,0,0,0
12517,9,10,CS-22,highway,0,1,0
12518,10,11,CS-22,highway,0,1,0
12519,11,12,CS-22,highway,0,1,0
12520,0,1,CT-31,highway,0,0,1
12521,1,2,CT-31,highway,0,1,0
12522,2,3,CT-31,highway,0,1,0
12523,2,3,CT-32,highway,0,1,0
12524,3,4,CT-32,highway,0,0,0
12525,4,5,CT-32,highway,0,0,0
12526,5,6,CT-32,highway,0,0,1
12527,6,7,CT-32,highway,0,1,0
12528,7,8,CT-32,highway,0,1,0
12529,0,1,CT-33,highway,1,1,0
12530,1,2,CT-33,highway,1,1,0
12531,2,3,CT-33,highway,0,1,0
12532,0,1,CT-34,highway,0,1,1
12533,1,2,CT-34,highway,0,1,0
12534,2,3,CT-34,highway,0,1,1
12535,3,4,CT-34,highway,1,0,1
12536,4,5,CT-34,highway,0,0,1
12537,5,6,CT-34,highway,1,1,0
12538,6,7,CT-34,highway,0,0,1
12539,7,8,CT-34,highway,0,0,0
12540,8,9,CT-34,highway,0,0,0
12541,9,10,CT-34,highway,1,0,0
12542,16,17,CV-80,highway,0,0,0
12543,17,18,CV-80,highway,1,0,0
12544,18,19,CV-80,highway,0,0,0
12545,19,20,CV-80,highway,0,1,0
12546,0,1,EL-20,highway,0,0,0
12547,1,2,EL-20,highway,1,0,0
12548,2,3,EL-20,highway,1,1,0
12549,3,4,EL-20,highway,0,1,0
12550,4,5,EL-20,highway,0,1,1
12551,5,6,EL-20,highway,0,0,0
12552,6,7,EL-20,highway,0,1,0
12553,7,8,EL-20,highway,0,1,0
12554,8,9,EL-20,highway,0,1,0
12555,0,1,FE-11,highway,0,0,1
12556,1,2,FE-11,highway,0,0,0
12557,2,3,FE-11,highway,0,1,0
12558,3,4,FE-11,highway,0,0,0
12559,4,5,FE-11,highway,0,0,0
12560,5,6,FE-11,highway,0,0,0
12561,6,7,FE-11,highway,0,1,1
12562,0,1,FE-12,highway,0,0,1
12563,1,2,FE-12,highway,0,1,1
12564,2,3,FE-12,highway,0,1,0
12565,0,1,FE-13,highway,0,0,0
12566,1,2,FE-13,highway,0,1,0
12567,2,3,FE-13,highway,0,0,0
12568,3,4,FE-13,highway,1,0,1
12569,0,1,FE-14,highway,0,0,0
12570,1,2,FE-14,highway,0,1,0
12571,2,3,FE-14,highway,0,1,1
12572,3,4,FE-14,highway,0,1,0
12573,4,5,FE-14,highway,0,1,0
12574,36,37,FE-15,highway,0,1,0
12575,37,38,FE-15,highway,0,1,0
12576,38,39,FE-15,highway,0,0,1
12577,39,40,FE-15,highway,0,0,0
12578,1,2,GJ-81,highway,0,1,1
12579,2,3,GJ-81,highway,0,1,0
12580,3,4,GJ-81,highway,1,0,0
12581,4,5,GJ-81,highway,0,1,0
12582,0,1,GR-14,highway,0,1,0
12583,1,2,GR-14,highway,0,1,1
12584,2,3,GR-14,highway,0,1,0
12585,3,4,GR-14,highway,0,0,0
12586,0,1,GR-16,highway,0,0,1
12587,1,2,GR-16,highway,0,1,1
12588,2,3,GR-16,highway,0,1,0
12589,3,4,GR-16,highway,0,0,0
12590,0,1,H-30,highway,1,0,0
12591,1,2,H-30,highway,0,0,1
12592,2,3,H-30,highway,0,1,1
12593,3,4,H-30,highway,0,1,0
12594,4,5,H-30,highway,0,1,0
12595,5,6,H-30,highway,0,0,0
12596,6,7,H-30,highway,0,1,1
12597,7,8,H-30,highway,0,1,0
12598,8,9,H-30,highway,0,0,0
12599,9,10,H-30,highway,0,0,0
12600,10,11,H-30,highway,0,1,1
12601,11,12,H-30,highway,0,1,1
12602,12,13,H-30,highway,0,1,0
12603,13,14,H-30,highway,0,1,1
12604,14,15,H-30,highway,0,1,0
12605,15,16,H-30,highway,1,0,0
12606,16,17,H-30,highway,0,1,0
12607,17,18,H-30,highway,0,1,0
12608,18,19,H-30,highway,0,1,0
12609,77,78,H-31,highway,0,1,0
12610,78,79,H-31,highway,0,1,0
12611,79,80,H-31,highway,0,0,0
12612,80,81,H-31,highway,0,1,1
12613,81,82,H-31,highway,0,0,0
12614,82,83,H-31,highway,0,1,0
12615,83,84,H-31,highway,0,0,0
12616,84,85,H-31,highway,0,1,0
12617,0,1,LE-11,highway,0,1,0
12618,1,2,LE-11,highway,1,1,0
12619,2,3,LE-11,highway,0,0,0
12620,3,4,LE-11,highway,1,1,0
12621,4,5,LE-11,highway,0,0,0
12622,5,6,LE-11,highway,0,0,0
12623,6,7,LE-11,highway,0,0,0
12624,7,8,LE-11,highway,0,0,0
12625,8,9,LE-11,highway,0,1,1
12626,9,10,LE-11,highway,0,1,0
12627,142,143,LE-20,highway,0,0,1
12628,143,144,LE-20,highway,0,1,0
12629,144,145,LE-20,highway,0,1,0
12630,145,146,LE-20,highway,0,0,0
12631,146,147,LE-20,highway,0,1,0
12632,147,148,LE-20,highway,0,0,0
12633,148,149,LE-20,highway,0,1,0
12634,149,150,LE-20,highway,0,1,0
12635,150,151,LE-20,highway,0,1,0
12636,151,152,LE-20,highway,0,1,0
12637,152,153,LE-20,highway,0,1,1
12638,153,154,LE-20,highway,0,0,0
12639,154,155,LE-20,highway,0,1,0
12640,155,156,LE-20,highway,0,1,0
12641,156,157,LE-20,highway,0,0,0
12642,157,158,LE-20,highway,0,0,0
12643,158,159,LE-20,highway,0,0,0
12644,159,160,LE-20,highway,0,1,1
12645,160,161,LE-20,highway,0,0,1
12646,161,162,LE-20,highway,0,1,1
12647,162,163,LE-20,highway,0,0,0
12648,163,164,LE-20,highway,0,0,0
12649,164,165,LE-20,highway,0,1,1
12650,165,166,LE-20,highway,0,0,0
12651,166,167,LE-20,highway,1,0,0
12652,167,168,LE-20,highway,0,0,0
12653,168,169,LE-20,highway,0,0,0
12654,169,170,LE-20,highway,0,1,0
12655,170,171,LE-20,highway,0,0,0
12656,171,172,LE-20,highway,0,1,0
12657,172,173,LE-20,highway,0,0,0
12658,173,174,LE-20,highway,0,1,0
12659,174,175,LE-20,highway,0,0,0
12660,175,176,LE-20,highway,0,1,0
12661,176,177,LE-20,highway,0,0,0
12662,177,178,LE-20,highway,0,1,0
12663,178,179,LE-20,highway,0,1,0
12664,179,180,LE-20,highway,0,1,0
12665,180,181,LE-20,highway,0,1,0
12666,181,182,LE-20,highway,0,0,0
12667,182,183,LE-20,highway,0,0,0
12668,183,184,LE-20,highway,0,0,0
12669,184,185,LE-20,highway,1,1,0
12670,185,186,LE-20,highway,0,0,0
12671,186,187,LE-20,highway,0,0,0
12672,187,188,LE-20,highway,0,1,0
12673,188,189,LE-20,highway,0,1,0
12674,189,190,LE-20,highway,0,1,1
12675,190,191,LE-20,highway,0,0,0
12676,191,192,LE-20,highway,0,1,1
12677,192,193,LE-20,highway,0,1,0
12678,193,194,LE-20,highway,0,1,1
12679,194,195,LE-20,highway,0,1,0
12680,195,196,LE-20,highway,0,1,1
12681,196,197,LE-20,highway,0,0,1
12682,197,198,LE-20,highway,0,1,1
12683,198,199,LE-20,highway,0,1,0
12684,199,200,LE-20,highway,0,0,0
12685,200,201,LE-20,highway,0,1,0
12686,201,202,LE-20,highway,1,1,1
12687,202,203,LE-20,highway,0,1,0
12688,203,204,LE-20,highway,0,0,0
12689,204,205,LE-20,highway,0,0,0
12690,205,206,LE-20,highway,0,0,0
12691,206,207,LE-20,highway,0,0,0
12692,207,208,LE-20,highway,1,1,1
12693,208,209,LE-20,highway,0,0,0
12694,209,210,LE-20,highway,0,1,0
12695,210,211,LE-20,highway,0,1,1
12696,211,212,LE-20,highway,0,0,0
12697,212,213,LE-20,highway,0,0,1
12698,213,214,LE-20,highway,0,1,0
12699,214,215,LE-20,highway,0,1,0
12700,215,216,LE-20,highway,1,0,0
12701,216,217,LE-20,highway,1,1,0
12702,217,218,LE-20,highway,1,1,0
12703,218,219,LE-20,highway,0,1,0
12704,219,220,LE-20,highway,0,1,0
12705,220,221,LE-20,highway,0,0,0
12706,221,222,LE-20,highway,0,1,0
12707,222,223,LE-20,highway,0,1,0
12708,223,224,LE-20,highway,1,1,0
12709,224,225,LE-20,highway,0,1,0
12710,225,226,LE-20,highway,0,1,0
12711,226,227,LE-20,highway,0,1,0
12712,227,228,LE-20,highway,0,1,0
12713,228,229,LE-20,highway,0,1,0
12714,229,230,LE-20,highway,0,1,1
12715,230,231,LE-20,highway,0,1,0
12716,231,232,LE-20,highway,0,1,0
12717,232,233,LE-20,highway,0,1,1
12718,233,234,LE-20,highway,0,1,1
12719,234,235,LE-20,highway,0,1,0
12720,235,236,LE-20,highway,0,1,1
12721,236,237,LE-20,highway,0,0,0
12722,237,238,LE-20,highway,0,1,1
12723,238,239,LE-20,highway,0,1,0
12724,239,240,LE-20,highway,1,0,1
12725,240,241,LE-20,highway,0,0,1
12726,241,242,LE-20,highway,1,1,0
12727,242,243,LE-20,highway,0,1,0
12728,243,244,LE-20,highway,0,1,0
12729,244,245,LE-20,highway,0,1,0
12730,245,246,LE-20,highway,0,0,0
