start,end,road_name,road_type,black_point,signposting,radar
636,637,A-66,highway,0,1,0
637,638,A-66,highway,0,0,0
638,639,A-66,highway,1,0,0
639,640,A-66,highway,1,0,0
640,641,A-66,highway,0,1,0
641,642,A-66,highway,0,0,1
642,643,A-66,highway,0,0,0
643,644,A-66,highway,1,1,1
644,645,A-66,highway,0,0,0
645,646,A-66,highway,0,0,1
646,647,A-66,highway,0,0,1
647,648,A-66,highway,1,1,1
648,649,A-66,highway,1,0,0
649,650,A-66,highway,0,1,1
650,651,A-66,highway,0,1,1
651,652,A-66,highway,0,1,0
652,653,A-66,highway,0,1,0
653,654,A-66,highway,0,0,0
654,655,A-66,highway,0,0,0
655,656,A-66,highway,0,1,1
656,657,A-66,highway,0,0,0
657,658,A-66,highway,0,1,1
658,659,A-66,highway,0,1,0
659,660,A-66,highway,0,0,0
660,661,A-66,highway,1,1,0
661,662,A-66,highway,0,1,0
662,663,A-66,highway,0,1,0
663,664,A-66,highway,0,0,0
664,665,A-66,highway,1,1,1
665,666,A-66,highway,0,1,0
666,667,A-66,highway,0,0,0
667,668,A-66,highway,0,1,0
668,669,A-66,highway,1,0,1
669,670,A-66,highway,0,0,1
670,671,A-66,highway,0,0,1
671,672,A-66,highway,0,0,1
672,673,A-66,highway,0,1,0
673,674,A-66,highway,0,1,0
674,675,A-66,highway,0,1,1
675,676,A-66,highway,0,1,0
676,677,A-66,highway,0,1,1
677,678,A-66,highway,1,1,0
678,679,A-66,highway,0,1,1
679,680,A-66,highway,0,0,0
680,681,A-66,highway,1,0,1
681,682,A-66,highway,0,0,0
682,683,A-66,highway,0,1,1
683,684,A-66,highway,0,1,0
684,685,A-66,highway,0,0,1
685,686,A-66,highway,0,0,0
686,687,A-66,highway,0,1,0
687,688,A-66,highway,0,0,1
688,689,A-66,highway,0,0,0
689,690,A-66,highway,0,1,1
690,691,A-66,highway,0,0,1
691,692,A-66,highway,0,1,1
692,693,A-66,highway,1,0,1
693,694,A-66,highway,0,0,0
694,695,A-66,highway,0,1,0
695,696,A-66,highway,0,0,0
696,697,A-66,highway,1,1,0
697,698,A-66,highway,0,1,0
698,699,A-66,highway,0,0,0
699,700,A-66,highway,0,1,0
700,701,A-66,highway,0,0,0
701,702,A-66,highway,0,1,0
702,703,A-66,highway,0,0,0
703,704,A-66,highway,0,1,1
704,705,A-66,highway,0,1,1
705,706,A-66,highway,0,0,0
706,707,A-66,highway,1,1,0
707,708,A-66,highway,0,1,1
708,709,A-66,highway,0,1,1
709,710,A-66,highway,0,0,0
710,711,A-66,highway,0,1,1
711,712,A-66,highway,0,1,0
712,713,A-66,highway,0,0,0
713,714,A-66,highway,0,1,0
714,715,A-66,highway,0,1,1
715,716,A-66,highway,0,1,0
716,717,A-66,highway,0,0,0
717,718,A-66,highway,0,1,0
718,719,A-66,highway,0,0,1
719,720,A-66,highway,0,0,1
720,721,A-66,highway,0,1,1
721,722,A-66,highway,0,1,1
722,723,A-66,highway,0,1,0
723,724,A-66,highway,0,0,0
724,725,A-66,highway,0,0,0
725,726,A-66,highway,0,0,0
726,727,A-66,highway,0,1,0
727,728,A-66,highway,0,1,0
728,729,A-66,highway,1,1,0
729,730,A-66,highway,0,0,1
730,731,A-66,highway,0,0,0
731,732,A-66,highway,0,1,1
732,733,A-66,highway,0,1,0
733,734,A-66,highway,0,1,1
734,735,A-66,highway,0,0,0
735,736,A-66,highway,0,1,0
736,737,A-66,highway,1,1,0
737,738,A-66,highway,0,0,0
738,739,A-66,highway,1,1,1
739,740,A-66,highway,0,1,1
740,741,A-66,highway,0,1,0
741,742,A-66,highway,0,1,0
742,743,A-66,highway,0,1,0
743,744,A-66,highway,0,1,0
744,745,A-66,highway,0,1,0
745,746,A-66,highway,0,1,0
746,747,A-66,highway,0,1,0
747,748,A-66,highway,0,1,0
748,749,A-66,highway,0,1,0
749,750,A-66,highway,0,1,0
750,751,A-66,highway,0,0,1
751,752,A-66,highway,0,1,0
752,753,A-66,highway,0,0,0
753,754,A-66,highway,0,1,0
754,755,A-66,highway,1,1,1
755,756,A-66,highway,0,1,0
756,757,A-66,highway,0,1,1
757,758,A-66,highway,0,1,0
758,759,A-66,highway,0,1,0
759,760,A-66,highway,0,0,0
760,761,A-66,highway,0,1,0
761,762,A-66,highway,0,1,0
762,763,A-66,highway,0,1,0
763,764,A-66,highway,0,0,0
764,765,A-66,highway,0,1,0
765,766,A-66,highway,0,1,0
766,767,A-66,highway,0,1,0
767,768,A-66,highway,0,0,1
768,769,A-66,highway,0,1,0
769,770,A-66,highway,0,1,0
770,771,A-66,highway,0,0,0
771,772,A-66,highway,0,0,1
772,773,A-66,highway,0,0,1
773,774,A-66,highway,0,1,1
774,775,A-66,highway,0,1,0
775,776,A-66,highway,0,1,0
776,777,A-66,highway,0,0,0
777,778,A-66,highway,0,1,0
778,779,A-66,highway,0,1,1
779,780,A-66,highway,0,1,1
780,781,A-66,highway,0,1,0
781,782,A-66,highway,0,1,1
782,783,A-66,highway,0,1,0
783,784,A-66,highway,0,0,0
784,785,A-66,highway,0,1,0
785,786,A-66,highway,0,1,0
786,787,A-66,highway,0,1,0
787,788,A-66,highway,0,1,1
788,789,A-66,highway,0,1,0
789,790,A-66,highway,0,1,0
790,791,A-66,highway,0,1,0
791,792,A-66,highway,0,1,1
792,793,A-66,highway,0,1,0
793,794,A-66,highway,0,1,1
794,795,A-66,highway,0,1,0
795,796,A-66,highway,0,1,0
796,797,A-66,highway,0,1,0
797,798,A-66,highway,0,1,1
798,799,A-66,highway,0,1,1
799,800,A-66,highway,0,1,1
800,801,A-66,highway,0,1,0
801,802,A-66,highway,0,0,0
802,803,A-66,highway,0,1,0
803,804,A-66,highway,0,0,0
804,805,A-66,highway,1,0,1
805,806,A-66,highway,0,0,0
806,807,A-66,highway,0,0,0
807,808,A-66,highway,0,1,1
808,809,A-66,highway,0,0,0
809,810,A-66,highway,0,0,0
0,1,A-66R,highway,0,0,0
1,2,A-66R,highway,0,0,1
2,3,A-66R,highway,0,0,0
3,4,A-66R,highway,0,1,0
4,5,A-66R,highway,0,1,0
5,6,A-66R,highway,0,1,0
6,7,A-66R,highway,0,1,0
7,8,A-66R,highway,0,0,1
8,9,A-66R,highway,0,1,0
9,10,A-66R,highway,0,1,1
10,11,A-66R,highway,1,1,0
11,12,A-66R,highway,0,1,0
12,13,A-66R,highway,0,1,0
0,1,A-67,highway,0,1,1
1,2,A-67,highway,0,1,1
2,3,A-67,highway,0,1,1
3,4,A-67,highway,0,1,0
4,5,A-67,highway,0,1,0
5,6,A-67,highway,0,1,0
6,7,A-67,highway,0,0,0
7,8,A-67,highway,0,1,1
8,9,A-67,highway,0,1,0
9,10,A-67,highway,0,0,1
10,11,A-67,highway,0,0,0
11,12,A-67,highway,0,0,1
12,13,A-67,highway,0,1,0
13,14,A-67,highway,0,1,0
14,15,A-67,highway,0,1,1
15,16,A-67,highway,0,0,0
16,17,A-67,highway,0,1,0
17,18,A-67,highway,0,1,0
18,19,A-67,highway,0,0,1
19,20,A-67,highway,1,1,0
20,21,A-67,highway,0,1,0
21,22,A-67,highway,0,1,1
22,23,A-67,highway,0,1,0
23,24,A-67,highway,0,0,0
24,25,A-67,highway,0,1,0
25,26,A-67,highway,0,1,0
26,27,A-67,highway,0,0,0
27,28,A-67,highway,0,1,0
28,29,A-67,highway,0,1,0
29,30,A-67,highway,0,1,0
30,31,A-67,highway,0,1,0
31,32,A-67,highway,0,0,0
32,33,A-67,highway,1,1,1
33,34,A-67,highway,0,0,0
34,35,A-67,highway,0,1,0
35,36,A-67,highway,0,1,0
36,37,A-67,highway,0,0,1
37,38,A-67,highway,0,1,1
38,39,A-67,highway,0,1,0
39,40,A-67,highway,0,1,1
40,41,A-67,highway,0,1,0
41,42,A-67,highway,1,1,0
42,43,A-67,highway,0,0,0
43,44,A-67,highway,0,0,0
44,45,A-67,highway,1,0,0
45,46,A-67,highway,0,1,1
46,47,A-67,highway,0,1,1
47,48,A-67,highway,0,1,0
48,49,A-67,highway,0,1,0
49,50,A-67,highway,0,1,0
50,51,A-67,highway,0,0,0
51,52,A-67,highway,0,0,1
52,53,A-67,highway,0,1,1
53,54,A-67,highway,0,0,1
54,55,A-67,highway,0,0,0
55,56,A-67,highway,0,1,0
56,57,A-67,highway,0,0,1
57,58,A-67,highway,0,1,0
58,59,A-67,highway,0,1,0
59,60,A-67,highway,0,0,1
60,61,A-67,highway,0,1,1
61,62,A-67,highway,0,0,1
62,63,A-67,highway,1,0,0
63,64,A-67,highway,0,0,0
64,65,A-67,highway,0,1,0
65,66,A-67,highway,1,0,0
66,67,A-67,highway,0,1,1
67,68,A-67,highway,0,1,1
68,69,A-67,highway,0,0,0
69,70,A-67,highway,0,0,0
70,71,A-67,highway,0,1,0
71,72,A-67,highway,1,1,1
72,73,A-67,highway,0,0,0
73,74,A-67,highway,0,0,0
74,75,A-67,highway,0,1,0
75,76,A-67,highway,0,1,1
76,77,A-67,highway,0,1,1
77,78,A-67,highway,0,1,1
78,79,A-67,highway,0,0,1
79,80,A-67,highway,0,1,0
80,81,A-67,highway,0,1,0
81,82,A-67,highway,0,0,1
82,83,A-67,highway,0,1,1
83,84,A-67,highway,1,1,1
84,85,A-67,highway,0,0,0
85,86,A-67,highway,0,1,0
86,87,A-67,highway,0,1,1
87,88,A-67,highway,0,0,0
88,89,A-67,highway,0,1,1
89,90,A-67,highway,0,0,1
90,91,A-67,highway,0,1,1
91,92,A-67,highway,0,0,0
92,93,A-67,highway,0,1,0
93,94,A-67,highway,1,1,0
94,95,A-67,highway,0,1,0
95,96,A-67,highway,0,1,0
96,97,A-67,highway,0,0,0
97,98,A-67,highway,0,1,0
98,99,A-67,highway,0,1,0
99,100,A-67,highway,0,1,0
100,101,A-67,highway,0,1,0
101,102,A-67,highway,0,1,0
102,103,A-67,highway,0,1,0
103,104,A-67,highway,0,1,0
104,105,A-67,highway,0,1,0
105,106,A-67,highway,0,0,0
106,107,A-67,highway,0,0,1
107,108,A-67,highway,0,1,1
108,109,A-67,highway,0,0,0
109,110,A-67,highway,0,0,1
110,111,A-67,highway,0,1,0
111,112,A-67,highway,0,1,0
112,113,A-67,highway,1,0,0
113,114,A-67,highway,0,1,1
114,115,A-67,highway,0,1,0
115,116,A-67,highway,0,1,0
116,117,A-67,highway,0,1,0
117,118,A-67,highway,0,0,0
118,119,A-67,highway,0,0,1
119,120,A-67,highway,0,1,0
120,121,A-67,highway,0,0,1
121,122,A-67,highway,0,0,0
122,123,A-67,highway,0,1,1
123,124,A-67,highway,0,0,1
124,125,A-67,highway,0,1,0
125,126,A-67,highway,0,1,0
126,127,A-67,highway,0,1,0
127,128,A-67,highway,0,0,0
128,129,A-67,highway,0,0,1
129,130,A-67,highway,0,0,0
130,131,A-67,highway,0,1,0
131,132,A-67,highway,0,0,1
132,133,A-67,highway,0,0,0
133,134,A-67,highway,0,0,0
134,135,A-67,highway,0,0,0
135,136,A-67,highway,0,1,0
136,137,A-67,highway,0,0,0
137,138,A-67,highway,0,0,1
138,139,A-67,highway,0,0,0
139,140,A-67,highway,0,0,1
140,141,A-67,highway,1,0,0
141,142,A-67,highway,0,0,0
142,143,A-67,highway,0,1,1
143,144,A-67,highway,1,1,0
144,145,A-67,highway,1,1,0
145,146,A-67,highway,0,1,1
146,147,A-67,highway,0,1,0
147,148,A-67,highway,0,0,0
148,149,A-67,highway,0,1,0
149,150,A-67,highway,0,0,0
150,151,A-67,highway,0,1,1
151,152,A-67,highway,0,0,0
152,153,A-67,highway,0,1,1
153,154,A-67,highway,0,0,0
154,155,A-67,highway,0,0,0
155,156,A-67,highway,0,1,0
156,157,A-67,highway,0,0,1
157,158,A-67,highway,0,0,0
158,159,A-67,highway,0,0,0
159,160,A-67,highway,0,1,0
160,161,A-67,highway,0,1,0
161,162,A-67,highway,0,1,0
162,163,A-67,highway,0,0,0
163,164,A-67,highway,0,0,0
164,165,A-67,highway,0,1,1
165,166,A-67,highway,0,1,0
166,167,A-67,highway,0,1,0
167,168,A-67,highway,0,1,0
168,169,A-67,highway,0,1,0
169,170,A-67,highway,0,1,0
170,171,A-67,highway,0,0,0
171,172,A-67,highway,1,1,1
172,173,A-67,highway,1,0,1
173,174,A-67,highway,0,1,1
174,175,A-67,highway,0,1,0
175,176,A-67,highway,0,1,0
176,177,A-67,highway,0,1,0
177,178,A-67,highway,0,0,0
178,179,A-67,highway,0,1,0
179,180,A-67,highway,0,1,1
180,181,A-67,highway,0,1,0
181,182,A-67,highway,0,1,0
182,183,A-67,highway,0,0,0
183,184,A-67,highway,0,1,0
184,185,A-67,highway,0,1,0
185,186,A-67,highway,0,0,0
186,187,A-67,highway,1,0,1
187,188,A-67,highway,0,1,0
188,189,A-67,highway,0,0,0
189,190,A-67,highway,0,1,0
190,191,A-67,highway,0,0,0
191,192,A-67,highway,0,1,0
192,193,A-67,highway,0,0,0
193,194,A-67,highway,0,1,1
194,195,A-67,highway,0,1,0
195,196,A-67,highway,0,1,0
196,197,A-67,highway,0,1,0
197,198,A-67,highway,0,1,0
198,199,A-67,highway,0,1,0
199,200,A-67,highway,0,1,0
200,201,A-67,highway,0,1,0
201,202,A-67,highway,0,1,0
202,203,A-67,highway,0,1,0
203,204,A-67,highway,0,1,0
204,205,A-67,highway,0,1,0
205,206,A-67,highway,0,1,0
223,224,A-68,highway,0,1,0
224,225,A-68,highway,0,0,0
225,226,A-68,highway,0,0,0
226,227,A-68,highway,0,0,0
227,228,A-68,highway,0,1,0
228,229,A-68,highway,0,1,0
229,230,A-68,highway,0,1,0
230,231,A-68,highway,0,0,0
231,232,A-68,highway,0,1,1
232,233,A-68,highway,0,0,0
233,234,A-68,highway,0,0,0
234,235,A-68,highway,0,0,1
235,236,A-68,highway,0,0,1
236,237,A-68,highway,0,0,0
237,238,A-68,highway,0,1,0
238,239,A-68,highway,0,0,1
239,240,A-68,highway,0,0,1
240,241,A-68,highway,0,0,0
241,242,A-68,highway,0,1,0
242,243,A-68,highway,0,0,0
243,244,A-68,highway,0,1,1
244,245,A-68,highway,0,1,0
245,246,A-68,highway,0,0,0
246,247,A-68,highway,0,1,0
247,248,A-68,highway,0,1,0
248,249,A-68,highway,0,0,0
249,250,A-68,highway,0,0,1
250,251,A-68,highway,0,1,0
251,252,A-68,highway,0,1,1
252,253,A-68,highway,0,0,0
253,254,A-68,highway,0,0,1
254,255,A-68,highway,0,1,1
255,256,A-68,highway,0,0,0
256,257,A-68,highway,0,1,0
257,258,A-68,highway,1,1,0
258,259,A-68,highway,0,0,1
259,260,A-68,highway,0,0,0
260,261,A-68,highway,0,1,0
261,262,A-68,highway,0,0,0
262,263,A-68,highway,0,1,0
263,264,A-68,highway,0,0,1
264,265,A-68,highway,0,0,0
265,266,A-68,highway,0,1,1
266,267,A-68,highway,0,0,0
267,268,A-68,highway,0,1,0
268,269,A-68,highway,0,1,0
269,270,A-68,highway,0,1,0
274,275,A-7,highway,0,0,0
275,276,A-7,highway,0,0,0
276,277,A-7,highway,1,1,0
277,278,A-7,highway,1,0,0
278,279,A-7,highway,1,1,0
279,280,A-7,highway,0,1,0
280,281,A-7,highway,0,1,0
281,282,A-7,highway,0,1,0
282,283,A-7,highway,0,1,1
283,284,A-7,highway,0,0,0
284,285,A-7,highway,1,0,0
285,286,A-7,highway,0,1,0
286,287,A-7,highway,0,1,0
287,288,A-7,highway,0,0,0
288,289,A-7,highway,1,1,0
289,290,A-7,highway,0,1,0
290,291,A-7,highway,0,1,0
291,292,A-7,highway,0,0,1
292,293,A-7,highway,0,1,1
293,294,A-7,highway,0,1,0
294,295,A-7,highway,0,0,0
295,296,A-7,highway,0,1,1
296,297,A-7,highway,0,1,0
297,298,A-7,highway,0,1,1
298,299,A-7,highway,0,0,1
299,300,A-7,highway,0,1,0
300,301,A-7,highway,0,1,0
301,302,A-7,highway,1,1,1
302,303,A-7,highway,0,1,1
303,304,A-7,highway,0,0,1
304,305,A-7,highway,0,0,0
305,306,A-7,highway,0,1,0
306,307,A-7,highway,0,1,0
307,308,A-7,highway,0,1,0
308,309,A-7,highway,0,1,0
309,310,A-7,highway,0,1,0
310,311,A-7,highway,0,0,0
311,312,A-7,highway,0,0,0
312,313,A-7,highway,1,1,1
313,314,A-7,highway,0,0,0
314,315,A-7,highway,0,1,0
315,316,A-7,highway,0,0,0
316,317,A-7,highway,0,0,0
317,318,A-7,highway,0,1,0
318,319,A-7,highway,0,0,0
319,320,A-7,highway,0,0,0
320,321,A-7,highway,0,0,0
321,322,A-7,highway,0,1,0
322,323,A-7,highway,0,0,1
323,324,A-7,highway,0,0,0
324,325,A-7,highway,1,0,1
325,326,A-7,highway,0,1,1
326,327,A-7,highway,1,1,0
327,328,A-7,highway,0,0,0
328,329,A-7,highway,0,1,0
329,330,A-7,highway,0,1,0
330,331,A-7,highway,0,0,1
331,332,A-7,highway,1,0,0
332,333,A-7,highway,0,0,0
333,334,A-7,highway,0,0,1
334,335,A-7,highway,0,1,0
335,336,A-7,highway,0,1,0
336,337,A-7,highway,0,0,0
337,338,A-7,highway,0,1,0
338,339,A-7,highway,0,1,0
339,340,A-7,highway,1,0,1
340,341,A-7,highway,0,1,0
341,342,A-7,highway,0,1,0
342,343,A-7,highway,1,1,0
343,344,A-7,highway,0,1,1
344,345,A-7,highway,0,1,0
345,346,A-7,highway,0,1,1
346,347,A-7,highway,0,1,0
347,348,A-7,highway,0,0,0
348,349,A-7,highway,1,0,1
349,350,A-7,highway,0,1,0
350,351,A-7,highway,0,1,1
351,352,A-7,highway,0,0,0
352,353,A-7,highway,0,1,0
353,354,A-7,highway,0,1,1
354,355,A-7,highway,0,1,0
355,356,A-7,highway,0,1,0
356,357,A-7,highway,0,1,0
357,358,A-7,highway,0,0,1
358,359,A-7,highway,0,1,1
359,360,A-7,highway,1,1,1
360,361,A-7,highway,0,1,1
361,362,A-7,highway,0,1,0
362,363,A-7,highway,1,0,0
363,364,A-7,highway,1,1,0
364,365,A-7,highway,0,1,0
365,366,A-7,highway,0,1,1
366,367,A-7,highway,0,1,0
367,368,A-7,highway,0,0,0
368,369,A-7,highway,0,0,1
369,370,A-7,highway,1,0,0
370,371,A-7,highway,0,1,0
371,372,A-7,highway,0,1,1
372,373,A-7,highway,1,1,1
373,374,A-7,highway,0,1,0
374,375,A-7,highway,0,0,0
375,376,A-7,highway,0,1,0
376,377,A-7,highway,0,0,0
377,378,A-7,highway,0,0,1
378,379,A-7,highway,0,0,0
379,380,A-7,highway,0,1,0
380,381,A-7,highway,0,1,1
381,382,A-7,highway,0,1,0
382,383,A-7,highway,0,1,0
383,384,A-7,highway,1,1,1
384,385,A-7,highway,0,1,0
385,386,A-7,highway,1,1,0
386,387,A-7,highway,0,1,0
387,388,A-7,highway,0,1,0
388,389,A-7,highway,0,0,0
389,390,A-7,highway,0,1,0
390,391,A-7,highway,0,1,0
391,392,A-7,highway,0,1,0
392,393,A-7,highway,0,0,0
393,394,A-7,highway,1,1,0
394,395,A-7,highway,0,1,0
395,396,A-7,highway,0,1,0
396,397,A-7,highway,1,0,1
397,398,A-7,highway,0,1,1
398,399,A-7,highway,0,1,0
399,400,A-7,highway,0,0,1
400,401,A-7,highway,0,1,0
401,402,A-7,highway,0,0,0
402,403,A-7,highway,0,1,0
403,404,A-7,highway,0,1,0
404,405,A-7,highway,0,0,0
405,406,A-7,highway,0,1,0
406,407,A-7,highway,0,0,0
407,408,A-7,highway,0,1,0
408,409,A-7,highway,0,1,0
409,410,A-7,highway,0,0,1
410,411,A-7,highway,1,1,1
411,412,A-7,highway,0,1,0
412,413,A-7,highway,0,0,1
413,414,A-7,highway,0,0,0
414,415,A-7,highway,0,0,1
415,416,A-7,highway,0,1,0
416,417,A-7,highway,0,0,1
417,418,A-7,highway,1,1,0
418,419,A-7,highway,0,1,0
419,420,A-7,highway,0,0,0
420,421,A-7,highway,0,0,1
421,422,A-7,highway,0,0,0
422,423,A-7,highway,0,1,1
423,424,A-7,highway,0,1,0
424,425,A-7,highway,0,1,0
425,426,A-7,highway,0,0,0
426,427,A-7,highway,0,0,1
427,428,A-7,highway,0,1,0
428,429,A-7,highway,0,1,0
429,430,A-7,highway,0,1,1
430,431,A-7,highway,0,0,0
431,432,A-7,highway,1,1,0
432,433,A-7,highway,0,0,0
433,434,A-7,highway,0,1,0
434,435,A-7,highway,0,0,1
435,436,A-7,highway,0,1,0
436,437,A-7,highway,0,1,0
437,438,A-7,highway,0,1,0
438,439,A-7,highway,1,0,0
439,440,A-7,highway,0,1,1
440,441,A-7,highway,0,1,1
441,442,A-7,highway,0,0,1
442,443,A-7,highway,0,1,1
443,444,A-7,highway,0,1,1
444,445,A-7,highway,0,1,0
445,446,A-7,highway,0,1,0
446,447,A-7,highway,0,0,0
447,448,A-7,highway,0,1,1
448,449,A-7,highway,0,1,0
449,450,A-7,highway,0,1,0
450,451,A-7,highway,0,1,1
451,452,A-7,highway,0,0,0
452,453,A-7,highway,0,0,0
453,454,A-7,highway,0,1,0
454,455,A-7,highway,0,0,1
455,456,A-7,highway,0,0,0
456,457,A-7,highway,0,0,0
457,458,A-7,highway,0,1,1
458,459,A-7,highway,0,1,0
459,460,A-7,highway,0,1,1
460,461,A-7,highway,0,0,0
461,462,A-7,highway,0,1,0
462,463,A-7,highway,0,0,0
463,464,A-7,highway,0,0,0
464,465,A-7,highway,0,0,1
465,466,A-7,highway,0,1,0
466,467,A-7,highway,0,1,1
467,468,A-7,highway,0,1,0
468,469,A-7,highway,0,1,0
469,470,A-7,highway,1,1,0
470,471,A-7,highway,0,0,1
471,472,A-7,highway,0,1,0
472,473,A-7,highway,0,1,0
473,474,A-7,highway,0,0,0
474,475,A-7,highway,1,0,1
475,476,A-7,highway,0,1,0
476,477,A-7,highway,0,0,1
477,478,A-7,highway,0,1,0
478,479,A-7,highway,1,0,0
479,480,A-7,highway,0,1,0
480,481,A-7,highway,0,1,0
481,482,A-7,highway,0,0,1
482,483,A-7,highway,0,1,1
483,484,A-7,highway,0,0,0
484,485,A-7,highway,0,0,1
485,486,A-7,highway,0,1,0
486,487,A-7,highway,0,0,0
487,488,A-7,highway,0,1,0
488,489,A-7,highway,0,0,1
489,490,A-7,highway,0,0,0
490,491,A-7,highway,0,1,1
491,492,A-7,highway,0,0,1
492,493,A-7,highway,0,1,0
493,494,A-7,highway,1,1,0
494,495,A-7,highway,0,1,1
495,496,A-7,highway,0,0,1
496,497,A-7,highway,0,1,0
497,498,A-7,highway,0,1,0
498,499,A-7,highway,0,1,1
499,500,A-7,highway,0,1,0
500,501,A-7,highway,0,0,1
501,502,A-7,highway,0,0,0
502,503,A-7,highway,0,0,1
503,504,A-7,highway,0,1,0
504,505,A-7,highway,0,0,1
505,506,A-7,highway,0,1,0
506,507,A-7,highway,0,1,0
507,508,A-7,highway,0,0,0
508,509,A-7,highway,0,0,0
509,510,A-7,highway,0,0,0
510,511,A-7,highway,0,0,0
511,512,A-7,highway,0,1,0
512,513,A-7,highway,0,1,0
513,514,A-7,highway,0,0,0
514,515,A-7,highway,0,1,0
515,516,A-7,highway,0,1,1
516,517,A-7,highway,0,1,0
517,518,A-7,highway,0,0,1
518,519,A-7,highway,0,1,0
519,520,A-7,highway,0,1,1
520,521,A-7,highway,0,1,1
521,522,A-7,highway,0,1,1
522,523,A-7,highway,0,1,0
523,524,A-7,highway,0,0,0
524,525,A-7,highway,0,0,0
525,526,A-7,highway,0,1,0
526,527,A-7,highway,0,0,0
527,528,A-7,highway,0,0,0
528,529,A-7,highway,0,1,0
529,530,A-7,highway,0,1,0
530,531,A-7,highway,0,1,0
531,532,A-7,highway,0,1,1
532,533,A-7,highway,1,1,0
533,534,A-7,highway,0,0,0
534,535,A-7,highway,0,0,1
535,536,A-7,highway,0,1,1
536,537,A-7,highway,0,0,0
537,538,A-7,highway,0,1,1
538,539,A-7,highway,0,1,0
539,540,A-7,highway,0,0,1
540,541,A-7,highway,0,1,1
541,542,A-7,highway,0,0,0
542,543,A-7,highway,0,1,0
543,544,A-7,highway,0,1,0
544,545,A-7,highway,1,0,0
545,546,A-7,highway,1,1,0
546,547,A-7,highway,0,0,1
547,548,A-7,highway,1,1,0
548,549,A-7,highway,0,0,0
549,550,A-7,highway,0,1,1
550,551,A-7,highway,0,1,0
551,552,A-7,highway,0,1,0
552,553,A-7,highway,0,1,1
553,554,A-7,highway,0,1,1
0,1,A-70,highway,0,1,1
1,2,A-70,highway,0,0,0
2,3,A-70,highway,0,1,1
3,4,A-70,highway,0,1,0
4,5,A-70,highway,0,1,1
5,6,A-70,highway,0,1,0
6,7,A-70,highway,0,1,1
7,8,A-70,highway,0,1,0
8,9,A-70,highway,0,1,1
9,10,A-70,highway,0,1,0
10,11,A-70,highway,0,1,1
11,12,A-70,highway,0,1,0
12,13,A-70,highway,0,0,1
13,14,A-70,highway,0,1,0
14,15,A-70,highway,0,1,0
15,16,A-70,highway,0,1,0
16,17,A-70,highway,1,1,0
17,18,A-70,highway,1,1,1
18,19,A-70,highway,0,1,0
19,20,A-70,highway,0,1,1
20,21,A-70,highway,0,1,0
21,22,A-70,highway,0,1,0
22,23,A-70,highway,0,0,0
23,24,A-70,highway,0,1,1
24,25,A-70,highway,0,1,1
25,26,A-70,highway,0,1,0
26,27,A-70,highway,0,1,0
27,28,A-70,highway,0,1,1
28,29,A-70,highway,0,1,1
29,30,A-70,highway,0,1,0
30,31,A-70,highway,0,0,0
31,32,A-70,highway,0,0,0
1,2,A-73,highway,0,1,1
2,3,A-73,highway,0,0,0
3,4,A-73,highway,0,0,0
4,5,A-73,highway,0,1,0
5,6,A-73,highway,0,0,0
6,7,A-73,highway,0,0,1
7,8,A-73,highway,0,0,0
8,9,A-73,highway,0,1,0
9,10,A-73,highway,0,0,0
10,11,A-73,highway,0,1,0
0,1,A-75,highway,0,0,0
1,2,A-75,highway,0,1,0
2,3,A-75,highway,0,0,0
3,4,A-75,highway,0,1,1
4,5,A-75,highway,1,1,0
5,6,A-75,highway,0,1,0
6,7,A-75,highway,0,0,0
7,8,A-75,highway,0,0,1
8,9,A-75,highway,0,0,0
9,10,A-75,highway,0,0,1
10,11,A-75,highway,0,1,1
11,12,A-75,highway,0,0,0
12,13,A-75,highway,0,1,0
0,1,A-77,highway,0,0,1
1,2,A-77,highway,0,0,1
2,3,A-77,highway,0,1,0
3,4,A-77,highway,0,0,0
4,5,A-77,highway,0,1,1
5,6,A-77,highway,0,0,0
6,7,A-77,highway,0,0,0
7,8,A-77,highway,0,1,0
0,1,A-77A,highway,0,1,1
1,2,A-77A,highway,0,1,0
2,3,A-77A,highway,0,1,0
3,4,A-77A,highway,1,0,0
4,5,A-77A,highway,0,1,0
0,1,A-79,highway,0,1,1
1,2,A-79,highway,0,1,0
2,3,A-79,highway,0,0,1
3,4,A-79,highway,0,1,0
4,5,A-79,highway,0,1,0
5,6,A-79,highway,0,1,0
6,7,A-79,highway,0,1,0
749,750,A-7N,highway,1,1,0
750,751,A-7N,highway,0,1,0
751,752,A-7N,highway,0,1,0
752,753,A-7N,highway,0,1,0
753,754,A-7N,highway,0,1,1
754,755,A-7N,highway,0,0,1
755,756,A-7N,highway,0,1,0
756,757,A-7N,highway,0,0,1
757,758,A-7N,highway,0,1,0
758,759,A-7N,highway,0,1,0
759,760,A-7N,highway,0,1,0
760,761,A-7N,highway,0,0,0
761,762,A-7N,highway,0,1,1
762,763,A-7N,highway,1,1,1
763,764,A-7N,highway,0,1,1
1120,1121,A-7N340,highway,0,1,0
1121,1122,A-7N340,highway,0,1,1
1122,1123,A-7N340,highway,0,0,0
1123,1124,A-7N340,highway,0,1,0
1124,1125,A-7N340,highway,0,1,1
1125,1126,A-7N340,highway,0,1,1
1126,1127,A-7N340,highway,1,0,1
1127,1128,A-7N340,highway,0,1,1
